ID	Price	Diện tích (m2)	Latitude	Longitude	Cơ sở - tiện tích	Số phòng
170	1.0818051703517284	3.912023005428146	21.00820145	105.81817685	3	8.0
406	1.589235205116581	3.784189633918261	10.7882753	106.6689232	3	8.0
1062	1.3480731482996928	3.8066624897703196	20.9916748	105.85425244999999	1	6.0
519	2.1041341542702074	4.584967478670572	10.721692999999998	106.73503084999999	1	8.0
1291	1.6094379124341003	3.1780538303479458	10.766902	106.6738513	2	8.0
56	2.6390573296152584	3.9889840465642745	21.005389	105.8162083	2	9.0
1990	1.252762968495368	4.1588830833596715	10.9839171	106.7226453	1	10.0
934	1.6863989535702288	3.6888794541139363	21.0020784	105.8537236	1	11.0
956	0.9162907318741551	4.110873864173311	11.0388522	106.7494338	1	5.0
484	1.5040773967762742	4.787491742782046	10.8788084	106.7750404	2	7.0
2034	1.3056264580524357	5.214935757608986	10.9517218	106.85802095	1	8.0
1909	2.1400661634962708	4.718498871295094	10.8348727	106.6873658	2	8.0
361	1.791759469228055	4.382026634673881	10.681239699999999	106.749555	1	9.0
1969	1.5260563034950492	3.6888794541139363	20.9810126	105.77842465	2	8.0
1193	1.5040773967762742	4.90527477843843	11.6770467	107.9888715	1	8.0
1891	1.7227665977411035	3.9512437185814275	10.80124595	106.618167	1	4.0
2323	1.7227665977411035	4.605170185988092	22.3310468	103.8342383	1	8.0
594	2.2512917986064953	3.332204510175204	10.8107331	106.6921173	2	7.0
1210	1.9430489167742813	3.912023005428146	10.9257205	106.8060781	1	4.0
1504	1.9600947840472698	3.4011973816621555	10.7844579	106.6541494	1	8.0
1785	0.5306282510621704	5.214935757608986	10.9734555	106.7237301	1	8.0
1432	0.9932517730102834	4.02535169073515	10.7848249	106.6485996	1	4.0
1704	1.2237754316221157	4.1588830833596715	10.7742792	106.6193948	1	8.0
2412	1.55814461804655	3.9512437185814275	10.7504969	106.7286176	1	4.0
1078	2.2823823856765264	4.653960350157523	10.848704999999999	106.6546625	1	7.0
685	1.7404661748405046	4.74493212836325	21.0223999	105.7763151	2	52.0
262	1.599387576580599	4.1588830833596715	10.8007083	106.603599	2	8.0
1123	0.6151856390902335	3.4657359027997265	10.9395251	106.8039335	1	4.0
2072	1.9459101490553132	4.465908118654584	21.0415675	105.8695733	1	8.0
277	3.068052935133617	4.605170185988092	10.80358515	106.68857750000001	2	8.0
821	2.379546134130174	3.970291913552122	10.8601314	106.71876855	1	6.0
1886	1.6094379124341003	3.6109179126442243	10.77387105	106.67140525	2	6.0
1866	1.2669476034873244	4.0943445622221	10.7977614	106.6961977	2	6.0
2058	0.5877866649021191	4.653960350157523	11.57727145	105.8172237	1	8.0
2108	2.3513752571634776	3.1354942159291497	10.7516265	106.6753015	3	8.0
1310	2.917770732084279	3.912023005428146	21.041697149999997	105.80660424999999	1	7.0
2052	1.7578579175523736	3.4657359027997265	21.0377412	105.8008204	2	8.0
791	1.9459101490553132	5.0106352940962555	10.9179516	106.7343557	1	10.0
1454	2.3869262414277967	4.0943445622221	10.8754978	106.6286527	2	7.0
1605	1.2029723039923526	3.8066624897703196	10.7882254	106.6621693	2	8.0
1828	0.6830968447064438	4.605170185988092	22.2959562	103.89866935	1	8.0
1897	1.3862943611198906	3.6888794541139363	16.0626191	108.2318903	1	6.0
925	1.2809338454620642	3.6109179126442243	21.0276983	105.8265403	1	7.0
737	1.8870696490323797	3.970291913552122	10.9771191	106.7289968	2	5.0
1848	1.6770965609079151	4.31748811353631	21.13098455	105.50509600000001	2	8.0
1012	1.80005827204275	4.248495242049359	10.7867236	106.6140965	2	8.0
2000	1.7047480922384253	3.6375861597263857	21.0235928	105.8053684	1	7.0
1393	0.3364722366212129	3.713572066704308	10.0337011	105.7599009	1	5.0
139	1.4350845252893227	3.912023005428146	10.8019643	106.6479432	1	8.0
2210	1.824549292051046	3.6375861597263857	21.0027285	105.82985554999999	1	8.0
1510	0.7654678421395714	4.0943445622221	10.9239845	106.8049789	2	4.0
2024	0.5877866649021191	4.02535169073515	10.80004615	106.63199915	2	6.0
52	1.1786549963416462	3.871201010907891	21.02872065	105.88359255	2	10.0
1256	1.6094379124341003	4.290459441148391	21.02228555	105.81410174999999	2	8.0
2326	2.424802725718295	4.543294782270004	11.5181382	106.8874119	2	15.0
867	1.3217558399823195	3.258096538021482	10.8105831	106.7091422	0	4.0
2312	1.7900914121273581	4.31748811353631	10.7765436	106.7050533	3	8.0
124	1.4586150226995167	4.564348191467836	11.0159709	106.8355372	2	9.0
49	1.1631508098056809	3.4339872044851463	20.9860686	105.8579101	3	7.0
411	1.9459101490553132	3.58351893845611	21.0025604	105.83855245000001	1	7.0
1913	2.1162555148025524	4.5217885770490405	22.3407143	103.8407273	2	13.0
1496	1.4929040961781488	3.9512437185814275	10.842546250000002	106.65639155	1	11.0
1313	1.5260563034950492	3.7376696182833684	20.8699652	106.6513487	1	6.0
207	0.6830968447064438	3.4011973816621555	21.0083647	105.8180219	2	5.0
1382	1.8082887711792655	2.995732273553991	10.8115237	106.67484965	1	5.0
1232	2.3702437414678603	3.6888794541139363	10.8013328	106.63963315000001	1	6.0
836	1.3862943611198906	4.90527477843843	21.0785932	105.9684556	2	8.0
2319	1.33500106673234	5.214935757608986	10.7911649	106.5642998	1	7.0
1950	0.9360933591703348	4.007333185232471	21.05589785	105.76739875	1	8.0
1875	1.7749523509116738	3.912023005428146	20.8319364	106.6890772	1	5.0
1152	1.5789787049493917	4.0943445622221	10.7888045	106.65187245	1	6.0
2389	2.0149030205422647	4.477336814478207	10.81585935	106.70194384999999	1	6.0
2179	1.5686159179138452	4.343805421853684	10.801499249999999	106.69939679999999	1	7.0
2411	1.916922612182061	3.4339872044851463	20.9878704	105.8183772	1	9.0
2165	1.252762968495368	3.713572066704308	21.0357452	105.81802569999999	1	8.0
339	1.791759469228055	4.248495242049359	20.9929386	105.8365934	1	8.0
1421	0.9360933591703348	4.0943445622221	10.8026998	106.65145430000001	1	5.0
848	1.6389967146756448	3.4965075614664802	21.0576943	105.7791327	1	8.0
1500	1.8718021769015913	3.332204510175204	20.9989094	105.8532637	1	6.0
206	1.7227665977411035	2.5649493574615367	21.0024158	105.8225978	2	5.0
42	1.0986122886681098	4.127134385045092	11.00275865	106.73543295	1	5.0
1616	1.9740810260220096	3.4657359027997265	10.7805759	106.6540273	1	8.0
513	2.272125885509337	3.58351893845611	21.0515027	105.8779959	1	8.0
1976	1.6486586255873816	4.382026634673881	10.7630546	106.6094075	2	8.0
1109	1.9315214116032138	4.605170185988092	10.88810555	106.5442197	1	3.0
968	1.589235205116581	3.6888794541139363	21.0549729	105.8367309	1	8.0
1778	1.2947271675944	4.382026634673881	10.7949029	106.5034568	1	8.0
624	2.424802725718295	4.382026634673881	10.790294450000001	106.59707415	1	8.0
1370	0.9282193027394288	3.912023005428146	21.015582799999997	105.82259305	3	8.0
785	2.740840023925201	5.062595033026967	10.864715	106.8074719	2	8.0
311	1.791759469228055	4.564348191467836	10.8712302	106.6859815	1	9.0
159	0.3364722366212129	3.784189633918261	10.79865455	106.61746355	2	8.0
379	0.9745596399981308	3.258096538021482	10.7958681	106.6750014	1	6.0
891	2.6026896854443837	4.700480365792417	10.9240197	106.8665367	1	4.0
328	2.0794415416798357	5.799092654460526	10.8108856	106.6665767	3	8.0
1711	1.791759469228055	4.0943445622221	10.8849176	106.7696037	1	5.0
81	3.091042453358316	4.007333185232471	20.968030849999998	105.76723255	1	8.0
1699	1.308332819650179	4.174387269895637	10.8489499	106.6663471	1	7.0
2126	1.5040773967762742	3.7376696182833684	20.977025400000002	105.78838985	1	7.0
2049	0.9162907318741551	4.060443010546419	10.8416801	106.6474927	1	11.0
1171	2.2278615467981093	4.110873864173311	10.977638	106.7409039	1	5.0
1779	1.8718021769015913	3.4965075614664802	10.812936050000001	106.63860075	1	9.0
435	2.151762203259462	3.713572066704308	10.8492757	106.6504824	1	7.0
110	3.1780538303479458	4.882801922586371	10.756468	106.6747904	3	18.0
819	2.9231615807191558	4.605170185988092	10.7717047	106.6943014	1	2.0
449	1.1631508098056809	3.6888794541139363	10.75381785	106.647546	1	8.0
1896	2.322387720290225	3.6888794541139363	10.6667874	107.7799066	1	8.0
728	2.302585092994046	4.499809670330265	16.07187345	108.22401705	2	6.0
599	2.3978952727983707	4.499809670330265	10.45278965	106.67403355	1	5.0
1949	1.536867219599265	3.912023005428146	10.7697214	106.6356313	1	4.0
652	1.8562979903656263	3.6888794541139363	10.9067396	106.8019613	1	8.0
840	0.8960880245566357	3.871201010907891	21.0271332	105.87967445	2	11.0
423	1.8718021769015913	3.8066624897703196	21.020984	105.9115754	1	8.0
1759	2.3513752571634776	5.8664680569332965	10.84556255	106.76699364999999	2	6.0
2361	0.7884573603642703	3.912023005428146	21.04566235	105.87299215	3	8.0
732	2.4849066497880004	4.382026634673881	12.24981215	109.17337225	2	9.0
1975	1.6486586255873816	4.48863636973214	10.7588676	106.6343553	2	6.0
1401	2.2192034840549946	4.04305126783455	10.8100714	106.6256809	2	7.0
508	1.33500106673234	4.499809670330265	10.8846763	106.4608687	2	7.0
1146	1.7316555451583497	4.127134385045092	21.0226244	105.8096806	1	10.0
257	1.536867219599265	3.7612001156935624	10.74270885	106.70407995	2	7.0
552	1.791759469228055	3.6635616461296463	21.002208	105.8466245	1	8.0
364	0.6931471805599453	4.653960350157523	10.9523888	106.7855269	2	5.0
306	0.9162907318741551	3.912023005428146	10.8211941	106.676741	1	5.0
1431	3.068052935133617	4.382026634673881	21.0575538	105.9024322	2	9.0
2396	1.9021075263969205	3.6888794541139363	21.05686085	105.87344195	2	13.0
693	2.5649493574615367	4.276666119016055	10.856064	106.7504091	2	8.0
1447	1.9600947840472698	4.499809670330265	16.049792449999998	108.23139065000001	2	8.0
486	2.6026896854443837	5.19295685089021	10.7949165	106.6106915	3	8.0
1283	2.2407096892759584	4.787491742782046	10.8967166	106.8502113	1	5.0
2113	2.5257286443082556	5.236441962829949	21.0987132	105.96411995	1	8.0
1207	1.4586150226995167	5.480638923341991	10.75874	106.6924215	1	8.0
1549	1.2809338454620642	4.382026634673881	20.9971504	105.8216911	2	8.0
244	2.3513752571634776	4.219507705176107	21.01345515	105.830902	2	5.0
1797	2.772588722239781	4.0943445622221	10.8111789	106.6954879	2	6.0
1107	1.410986973710262	4.382026634673881	10.8314724	106.7703105	2	8.0
1800	1.0986122886681098	4.382026634673881	10.7370879	106.6755807	3	8.0
2247	1.6486586255873816	3.6109179126442243	21.00966395	105.82184509999999	1	12.0
1457	0.4054651081081644	3.7376696182833684	10.8283702	106.6897365	1	6.0
2369	1.4816045409242156	4.219507705176107	10.8230993	106.7033438	1	10.0
1442	2.740840023925201	4.605170185988092	10.805250000000001	106.6444888	2	8.0
1098	2.4159137783010487	3.6375861597263857	10.8456188	106.6647941	2	4.0
650	1.4469189829363254	3.7612001156935624	10.7879391	106.6612988	1	4.0
2092	1.6094379124341003	4.584967478670572	10.8415123	106.74304415	2	8.0
1394	1.766441661243765	3.5263605246161616	20.9685883	105.7798444	1	8.0
823	1.3609765531356006	4.0943445622221	10.805595449999998	106.68190885000001	1	4.0
1777	3.295836866004329	3.4965075614664802	20.9783704	105.77815125000001	2	9.0
2167	2.174751721484161	4.276666119016055	10.795217000000001	106.66356834999999	1	7.0
1319	1.9021075263969205	4.1588830833596715	10.8075999	106.5885983	1	5.0
682	1.8718021769015913	4.8283137373023015	21.02892705	105.83032875	1	8.0
1757	2.747270914255491	4.0943445622221	10.8094642	106.62829515	2	6.0
924	1.4586150226995167	4.02535169073515	10.7958184	106.6220132	1	4.0
61	1.5260563034950492	3.713572066704308	10.7988477	106.648809	2	7.0
497	2.970414465569701	4.31748811353631	10.6613808	106.5757121	2	6.0
162	0.8544153281560676	3.8918202981106265	10.81210485	106.69097505	1	8.0
1805	3.2386784521643803	3.58351893845611	20.979784600000002	105.7898573	1	7.0
1576	2.5641798306825083	4.477336814478207	10.8412988	106.6572124	2	13.0
97	1.1786549963416462	2.0794415416798357	10.8584168	106.6724996	1	6.0
2036	1.9459101490553132	4.07753744390572	10.7850784	106.7625213	1	6.0
74	0.7419373447293773	4.2626798770413155	10.8058626	106.6815662	3	8.0
126	1.5686159179138452	4.110873864173311	21.0739704	105.790872	1	8.0
911	1.7047480922384253	4.276666119016055	21.0305956	105.8860359	2	10.0
1530	0.5596157879354227	4.04305126783455	10.9526723	106.8534873	1	6.0
1521	1.4469189829363254	4.290459441148391	10.8299445	106.61395415	1	8.0
2020	1.9878743481543455	3.4011973816621555	21.0035002	105.8695619	2	9.0
1043	0.9042181506398859	3.6888794541139363	10.8074298	106.6950557	2	4.0
740	1.5260563034950492	4.060443010546419	10.7553804	106.643251	1	8.0
1190	1.8718021769015913	4.007333185232471	10.8195093	106.66243195	1	8.0
2204	3.131136910560194	5.14166355650266	10.7708619	106.7021687	1	8.0
143	1.6094379124341003	3.091042453358316	21.017125999999998	105.82927605	1	6.0
872	1.667706820558076	3.58351893845611	21.012344499999998	105.82938705	1	6.0
1685	2.0541237336955462	4.382026634673881	10.7762432	106.6172732	1	8.0
1124	1.824549292051046	3.4011973816621555	10.81232085	106.6333798	2	8.0
430	1.308332819650179	2.302585092994046	10.7794947	106.6498878	1	8.0
880	1.5040773967762742	4.605170185988092	10.8698348	106.5228937	2	4.0
1578	1.33500106673234	4.060443010546419	10.8752679	106.7314345	2	5.0
286	1.6074359097634274	3.091042453358316	21.02197195	105.8313812	2	6.0
1398	2.3608540011180215	3.4011973816621555	21.0019685	105.82592335	1	9.0
1047	1.0986122886681098	3.4965075614664802	21.0416286	105.8161372	2	7.0
342	0.35065687161316933	4.653960350157523	10.7326399	106.6997639	2	10.0
1158	2.5257286443082556	4.51085950651685	20.9736425	105.7426403	1	8.0
1688	1.7047480922384253	4.74493212836325	10.81221865	106.62381115	1	7.0
1596	2.70805020110221	4.0943445622221	10.8533099	106.73668219999999	2	6.0
479	1.9600947840472698	4.68213122712422	10.7944664	106.662427	1	5.0
1391	1.4327007339340465	4.787491742782046	20.9791537	105.7962032	3	8.0
2117	1.6582280766035324	3.8066624897703196	21.0086605	105.8383535	1	7.0
1599	2.0794415416798357	3.912023005428146	10.8434536	106.6511637	1	10.0
300	1.324418957401803	5.214935757608986	10.8388888	106.75715335000001	2	8.0
906	1.7833912195575383	4.276666119016055	10.8134766	106.6898328	1	3.0
655	1.9740810260220096	5.480638923341991	10.8964701	106.869796	1	8.0
1831	1.916922612182061	3.8066624897703196	10.7614791	106.6667421	3	12.0
2348	1.667706820558076	4.1588830833596715	10.807686100000002	106.64971034999999	2	6.0
1358	2.0014800002101243	3.6375861597263857	10.821110749999999	106.7126392	2	4.0
2100	1.840549633397487	4.605170185988092	10.8076158	106.6348442	1	11.0
1266	1.6770965609079151	3.9318256327243257	10.824289	106.6812952	1	7.0
1332	2.9338568698359038	4.31748811353631	21.0002252	105.8309453	1	10.0
407	2.2925347571405443	3.58351893845611	20.97438295	105.7938072	1	7.0
850	2.6390573296152584	3.1780538303479458	21.0358034	105.72507205	2	7.0
643	1.599387576580599	2.995732273553991	21.021376699999998	105.83210745	2	6.0
1178	1.0986122886681098	4.700480365792417	10.845459	106.7917055	2	8.0
1664	1.0647107369924282	5.0106352940962555	10.88094555	106.60186605000001	1	8.0
627	2.2925347571405443	4.330733340286331	10.8298871	106.69263670000001	1	8.0
1733	1.252762968495368	3.258096538021482	21.0067052	105.8205335	1	7.0
2417	0.9162907318741551	4.174387269895637	10.842269250000001	106.72289384999999	1	3.0
1406	1.791759469228055	4.31748811353631	10.7410286	106.6689351	3	8.0
2139	1.547562508716013	4.248495242049359	16.26211575	107.89877965	1	8.0
645	1.8562979903656263	5.0238805208462765	10.7872299	106.6013292	1	8.0
2168	1.5040773967762742	3.4011973816621555	21.0039605	105.8094414	1	7.0
795	1.5686159179138452	4.2626798770413155	9.95418515	106.3400193	2	5.0
1203	2.028148247292285	4.30406509320417	10.8366753	106.7556096	2	9.0
205	2.5257286443082556	2.833213344056216	21.022491	105.8371026	1	9.0
799	0.8544153281560676	3.5263605246161616	10.8358112	106.6608026	2	4.0
1225	2.028148247292285	3.5553480614894135	10.7626283	106.6683004	1	8.0
269	1.0986122886681098	3.8066624897703196	21.0510426	105.8079443	2	7.0
1234	1.6094379124341003	4.356708826689592	20.8615627	106.67286745	3	8.0
1516	2.302585092994046	3.912023005428146	10.8472879	106.6569162	1	4.0
923	2.791165107812717	4.0943445622221	10.82676495	106.6182685	3	6.0
1804	0.9932517730102834	4.624972813284271	21.06690035	105.83593655	2	28.0
2250	1.8718021769015913	4.700480365792417	10.8176948	106.62792345	1	8.0
1206	2.4849066497880004	3.4965075614664802	21.0460525	105.793266	1	7.0
1948	0.688134638736401	4.605170185988092	10.9859925	106.8691758	2	8.0
1208	0.8754687373538999	3.784189633918261	10.7622382	106.5843755	2	4.0
2079	1.6863989535702288	3.1780538303479458	10.7540075	106.7079845	1	6.0
1481	1.8082887711792655	4.406719247264253	10.8265968	106.6358376	1	8.0
1676	1.33500106673234	3.713572066704308	21.0053124	105.8488212	1	8.0
1495	2.0794415416798357	4.584967478670572	10.806575299999999	106.62892695	2	14.0
354	1.5665304114228238	3.5263605246161616	21.0150698	105.83193664999999	1	4.0
1640	2.5649493574615367	5.3471075307174685	10.7040075	106.7126506	1	8.0
901	1.0367368849500223	4.1588830833596715	10.8372182	106.6554915	1	8.0
217	1.0296194171811581	4.0943445622221	10.8538201	106.76179915	1	4.0
1721	2.2512917986064953	5.209486152841421	10.7840443	106.7487971	1	6.0
142	1.8625285401162623	3.871201010907891	21.002773750000003	105.83633474999999	2	11.0
720	2.3513752571634776	4.477336814478207	21.009876	105.8565688	2	9.0
1626	1.1474024528375417	4.394449154672439	10.781083299999999	106.65615795	3	8.0
2015	1.8718021769015913	4.499809670330265	10.86148	106.7559134	2	20.0
1840	1.3987168811184478	3.784189633918261	10.7500271	106.6840405	3	8.0
613	1.0296194171811581	4.110873864173311	16.0482589	108.1754804	2	5.0
1752	0.6151856390902335	4.189654742026425	10.654678749999999	106.4968518	2	9.0
2039	2.803360380906535	5.857933154483459	10.7530981	106.6560593	0	8.0
1882	1.9315214116032138	3.5263605246161616	21.0145368	105.8212808	1	6.0
1209	1.9459101490553132	6.075346031088684	10.7936575	106.70941735	1	8.0
491	2.302585092994046	4.0943445622221	10.7769789	106.6006965	1	5.0
1141	1.7749523509116738	4.51085950651685	10.7997882	106.630604	1	9.0
1674	1.308332819650179	5.0106352940962555	11.15649275	106.65885305	3	10.0
1460	1.9021075263969205	3.6888794541139363	20.85249235	106.67026505000001	1	5.0
304	1.9740810260220096	4.442651256490317	16.0483972	108.21219835	2	7.0
388	2.128231705849268	4.499809670330265	10.7936999	106.7423847	1	10.0
1360	2.1400661634962708	4.0943445622221	20.963783	105.83169845	2	8.0
467	2.772588722239781	5.480638923341991	21.0548635	105.8884966	1	12.0
1143	1.5686159179138452	2.4849066497880004	21.0349763	105.8470343	1	8.0
2260	2.2300144001592104	4.276666119016055	10.7798702	106.6380439	1	9.0
2094	1.5040773967762742	4.276666119016055	12.2578118	109.16342265	1	6.0
634	1.9600947840472698	3.9512437185814275	21.0154276	105.85197685	1	7.0
1867	1.2781522025001875	4.867534450455582	21.0611812	105.8239311	2	40.0
1126	1.4816045409242156	3.8501476017100584	16.394065	107.570791	1	7.0
2091	1.589235205116581	4.0943445622221	10.8080648	106.63042820000001	2	8.0
1815	1.252762968495368	4.605170185988092	21.0081317	105.9099576	3	8.0
391	1.589235205116581	3.6109179126442243	10.8386779	106.6652904	2	4.0
588	1.1474024528375417	4.605170185988092	20.864735	106.655546	1	8.0
1513	1.5040773967762742	4.0943445622221	10.8339953	106.7264125	2	8.0
1795	2.1972245773362196	3.258096538021482	21.0234395	105.8321304	1	7.0
1914	1.6094379124341003	4.110873864173311	10.7855577	106.6948593	1	8.0
321	1.2178757094949273	3.9889840465642745	20.9505852	106.21532585	1	6.0
749	1.7749523509116738	4.0943445622221	10.7823007	106.6732448	2	8.0
918	1.6582280766035324	4.499809670330265	10.7875069	106.6923998	1	8.0
1255	1.9021075263969205	3.6109179126442243	20.9703917	105.7697163	3	8.0
1061	1.0296194171811581	3.6375861597263857	20.9987047	105.8676657	1	7.0
1102	1.7227665977411035	4.1588830833596715	10.779581	106.6471074	1	6.0
2290	1.7833912195575383	4.189654742026425	10.7231349	106.6111242	1	5.0
1782	0.9555114450274363	3.784189633918261	10.85070535	106.76451495	1	7.0
1183	3.250374491927572	4.060443010546419	20.96396435	105.85406165	1	7.0
352	2.6026896854443837	2.9444389791664403	10.77906495	106.68534735	2	5.0
1280	1.3737155789130306	3.6635616461296463	21.00643695	105.8571068	2	7.0
1162	0.9745596399981308	3.58351893845611	21.0460651	105.83115635	1	9.0
349	1.0296194171811581	3.6888794541139363	21.0200535	105.8246266	2	7.0
2363	1.423108334242607	4.343805421853684	10.7478573	106.7158641	2	8.0
2153	1.6486586255873816	4.605170185988092	21.635929150000003	104.87431915	1	16.0
1184	1.7578579175523736	4.060443010546419	20.9656715	105.82030485	2	7.0
996	2.2192034840549946	3.6888794541139363	20.999528249999997	105.83330845	2	8.0
1654	2.995732273553991	3.912023005428146	21.0431373	105.8025354	1	7.0
671	2.33214389523559	4.248495242049359	10.8337522	106.6744465	1	8.0
566	1.7047480922384253	3.4339872044851463	10.7663159	106.6702905	1	6.0
251	1.791759469228055	4.465908118654584	20.9810665	105.88894189999999	1	7.0
482	1.599387576580599	4.962844630259907	10.992153	106.8625127	2	9.0
1879	1.1474024528375417	3.8066624897703196	10.833469149999999	106.6633537	1	6.0
398	0.8754687373538999	4.382026634673881	10.83935	106.63277479999999	2	4.0
1857	1.589235205116581	3.4011973816621555	21.0501204	105.8046798	1	8.0
1525	1.6582280766035324	3.8066624897703196	20.9836114	105.8422401	1	8.0
2299	1.9878743481543455	4.0943445622221	10.8470999	106.7640832	1	5.0
350	1.6094379124341003	4.7535901911063645	21.0274992	105.8110506	2	8.0
2215	1.8164520818184267	4.6443908991413725	10.8651528	106.7201638	2	8.0
713	1.599387576580599	3.7612001156935624	10.8775821	106.5523018	2	4.0
72	1.8562979903656263	4.143134726391533	10.954627	106.8179171	2	7.0
452	0.7419373447293773	3.912023005428146	20.9852523	105.7856128	2	10.0
1302	1.9878743481543455	3.8066624897703196	10.8308884	106.6474771	1	8.0
347	2.1162555148025524	3.912023005428146	10.83930465	106.78466449999999	1	8.0
448	1.9740810260220096	4.382026634673881	10.76783245	106.69795055	2	3.0
1068	1.7047480922384253	4.174387269895637	16.011738	108.2098216	2	8.0
1106	1.252762968495368	3.7376696182833684	10.777807500000002	106.64624169999999	1	4.0
315	2.2192034840549946	4.532599493153256	10.8471822	106.5910254	2	8.0
2152	2.052840859882657	4.02535169073515	10.7427716	106.7028168	1	5.0
2365	0.6931471805599453	4.356708826689592	10.814658399999999	106.62733875	2	8.0
1418	1.2809338454620642	3.9512437185814275	21.0206275	105.8364076	2	10.0
974	1.8562979903656263	3.8066624897703196	21.0100138	105.8249753	1	9.0
2284	1.3862943611198906	3.9512437185814275	21.06131015	105.89532405	1	10.0
1647	2.0014800002101243	4.007333185232471	10.8062889	106.6970611	1	8.0
2254	1.9286186519452522	3.5263605246161616	21.0070272	105.81983695	2	8.0
1623	1.5260563034950492	3.4011973816621555	21.021606300000002	105.9085999	2	8.0
565	1.5151272329628591	4.543294782270004	10.78660105	106.6548204	1	8.0
1230	0.9282193027394288	3.871201010907891	21.0367702	105.8011445	2	8.0
1380	1.589235205116581	4.248495242049359	11.3099182	106.1038154	1	5.0
759	2.5572273113676265	4.31748811353631	16.06846205	108.2176656	3	7.0
2154	1.7227665977411035	3.7612001156935624	10.7364417	106.70201165	1	7.0
293	2.5257286443082556	4.77912349311153	16.4610875	107.6185103	1	8.0
1331	0.9932517730102834	5.1647859739235145	10.83883015	106.68177675000001	2	8.0
962	1.6956156086751528	4.189654742026425	10.848917100000001	106.65655185	1	10.0
2336	1.3862943611198906	4.31748811353631	12.2245464	109.1828169	1	7.0
48	1.8809906029559975	3.4965075614664802	21.0651094	105.7160469	2	7.0
1469	1.208960345836975	4.174387269895637	10.7221275	106.7145038	1	7.0
1278	1.2237754316221157	4.787491742782046	9.976598599999999	106.0255355	1	6.0
2183	1.791759469228055	3.8066624897703196	20.983268350000003	105.91663025	1	8.0
782	2.740840023925201	5.616771097666572	10.7873633	106.6984882	1	24.0
883	1.3480731482996928	3.5553480614894135	10.8350664	106.7294299	1	8.0
2430	2.5494451709255714	4.0943445622221	10.86387715	106.72428945	1	3.0
2009	1.6486586255873816	4.605170185988092	11.56482055	105.88672535	1	5.0
887	1.7047480922384253	3.713572066704308	20.8422366	106.6821613	1	7.0
1537	1.5789787049493917	3.6888794541139363	10.8603672	106.6438673	1	8.0
10	1.9242486522741338	4.127134385045092	10.9113192	106.753856	2	8.0
894	1.2669476034873244	3.6375861597263857	10.8089584	106.6861357	1	4.0
1015	1.6486586255873816	3.58351893845611	10.7577635	106.70588415	1	9.0
838	1.7749523509116738	3.4657359027997265	10.7678082	106.6710507	1	5.0
2181	1.840549633397487	3.7376696182833684	20.9976695	105.81126725	1	8.0
1960	3.1354942159291497	4.219507705176107	10.7997467	106.6317475	2	8.0
296	1.3862943611198906	4.382026634673881	10.96618085	106.97354555	2	4.0
1781	1.62924053973028	3.4965075614664802	10.770200249999998	106.620815	2	7.0
592	2.0476928433652555	4.0943445622221	11.3254024	106.477017	1	4.0
336	1.7578579175523736	4.31748811353631	16.05720255	108.1950183	1	6.0
699	1.7749523509116738	3.6888794541139363	10.7619397	106.6140366	1	8.0
470	2.341805806147327	4.0943445622221	20.977451600000002	105.8323395	1	22.0
385	0.6931471805599453	3.4011973816621555	10.7836014	106.6474124	1	7.0
1013	1.7047480922384253	3.5553480614894135	10.8452692	106.6570367	1	4.0
1039	1.252762968495368	3.8066624897703196	21.0108448	105.822425	2	8.0
369	1.713797927758343	3.4011973816621555	21.0483631	105.8836687	2	7.0
571	2.2512917986064953	3.4339872044851463	10.7804614	106.6803002	1	6.0
779	1.7900914121273581	4.442651256490317	10.7992746	106.6826869	3	12.0
2325	2.1041341542702074	4.430816798843313	12.5354113	109.1929724	1	8.0
2220	2.1400661634962708	4.04305126783455	10.7926802	106.6769156	2	7.0
1536	2.1400661634962708	4.499809670330265	10.852152700000001	106.6218176	2	8.0
1259	1.410986973710262	3.4657359027997265	10.791101	106.6236344	0	3.0
1904	0.9360933591703348	3.8066624897703196	10.7996351	106.6737125	2	9.0
1364	2.4849066497880004	4.605170185988092	16.052437599999998	108.20584175	2	4.0
618	0.9932517730102834	4.189654742026425	19.8337951	105.75674185	1	8.0
540	1.252762968495368	3.871201010907891	10.79616235	106.67535595	1	6.0
1592	2.995732273553991	3.4965075614664802	21.0004569	105.82105039999999	1	10.0
1027	1.5686159179138452	5.82600010738045	21.0461519	105.9156477	2	8.0
829	3.2386784521643803	3.6888794541139363	10.76148195	106.60962825	1	4.0
2313	2.4932054526026954	4.007333185232471	20.97338335	105.85244535	1	8.0
2129	1.3737155789130306	3.6375861597263857	10.8086938	106.6868846	1	9.0
351	1.4816045409242156	4.276666119016055	10.791432	106.6437939	2	8.0
2048	1.62924053973028	3.6888794541139363	21.0350944	105.8233423	2	8.0
1351	1.6863989535702288	4.605170185988092	20.8597744	106.63941005	1	6.0
384	2.5952547069568657	4.499809670330265	10.9238652	106.8240907	1	6.0
1582	1.252762968495368	4.442651256490317	10.797498	106.6045001	1	8.0
2145	2.066862759472976	3.6888794541139363	20.98341775	105.84779549999999	1	8.0
2199	1.2809338454620642	3.9318256327243257	10.78867505	106.7338889	2	12.0
1004	1.1631508098056809	3.58351893845611	21.0387273	105.7709706	2	9.0
368	1.410986973710262	4.02535169073515	21.0474233	105.88049475	1	6.0
