ID	Cluster	Log price (1 billion VND)	Log area (square meters)	Log usable area (square meters)	Rooms	Bedrooms	WC	Number of floors	Parking	For rent	Facade	Infrastructure	Features	Latitude	Longitude	Distance to center	Log usable area cat
33	2	0.30010459245033816	4.0943445622221	4.787491742782046	4.0	2.0	2.0	2.0	0	0	0	0	0	16.49691	107.56424	69.61080003739603	2
34	1	1.3609765531356006	4.0943445622221	4.787491742782046	6.0	3.0	3.0	2.0	1	0	0	1	2	10.8200411	106.7039308	2.772568864687446	2
35	3	2.501435951739211	4.2626798770413155	4.2626798770413155	10.0	5.0	5.0	1.0	0	0	1	0	1	21.0120044	105.9447359	13.726557704231329	2
36	3	2.6602595372658615	4.418840607796598	6.028278520230698	11.0	6.0	5.0	5.0	1	0	0	0	1	21.0510426	105.8079443	3.4631144903055864	3
37	1	0.8712933659434193	3.5263605246161616	4.219507705176107	4.0	2.0	2.0	2.0	1	0	0	0	1	10.8388835	106.6488544	4.923183122486289	2
38	1	0.9555114450274363	4.605170185988092	5.298317366548036	8.0	4.0	4.0	2.0	0	0	0	0	0	10.856544	106.6143944	9.079043389777933	3
39	1	2.2823823856765264	4.02535169073515	5.634789603169249	10.0	5.0	5.0	5.0	1	0	0	1	2	10.7939942	106.6448453	4.310928286294296	3
40	1	1.7047480922384253	4.584967478670572	4.584967478670572	6.0	4.0	2.0	1.0	1	0	0	1	2	10.8439717	106.762358	9.677770368194981	2
41	1	2.5641798306825083	4.499809670330265	5.886104031450156	16.0	8.0	8.0	4.0	0	1	0	1	2	10.7738655	106.6777412	3.857327032253296	3
42	1	1.9740810260220096	4.477336814478207	5.575949103146316	13.0	6.0	7.0	3.0	0	0	0	0	0	10.8412988	106.6572124	4.522828176005828	3
43	1	1.8718021769015913	4.02535169073515	5.123963979403259	8.0	4.0	4.0	3.0	0	0	0	1	1	10.8256696	106.6900101	2.137416354496712	3
44	1	1.091923300517313	4.204692619390966	4.897839799950911	8.0	4.0	4.0	2.0	0	0	0	0	0	10.8372356	106.6216229	7.285919730399801	2
45	1	1.840549633397487	4.07753744390572	5.68697535633982	9.0	5.0	4.0	5.0	1	0	0	0	1	10.7937408	106.6423863	4.571428733392741	3
46	1	2.6100697927420065	4.382026634673881	5.991464547107982	11.0	5.0	6.0	5.0	1	0	1	1	3	10.8416617	106.6359499	6.202275352473344	3
47	1	1.547562508716013	4.248495242049359	4.941642422609304	8.0	4.0	4.0	2.0	0	0	0	1	1	10.7990466	106.5896462	10.0864716030307	2
48	1	1.6094379124341003	3.9318256327243257	4.624972813284271	7.0	4.0	3.0	2.0	1	0	0	0	1	10.7997882	106.630604	5.6406731002301145	2
49	3	1.252762968495368	3.6888794541139363	5.298317366548036	9.0	5.0	4.0	5.0	0	0	1	1	2	21.0217542	105.9087059	9.95733400541359	3
50	1	1.6486586255873816	3.828641396489095	4.927253685157205	8.0	4.0	4.0	3.0	1	0	0	1	2	10.7683072	106.6031065	9.652223230608907	2
51	1	2.3978952727983707	4.382026634673881	5.991464547107982	11.0	6.0	5.0	5.0	0	0	0	1	1	10.7983959	106.6316362	5.558368635538555	3
52	1	1.0986122886681098	4.110873864173311	6.675823221634848	3.0	2.0	1.0	13.0	0	0	0	0	0	10.8250728	106.7209057	4.687557084107142	4
53	1	1.2029723039923526	3.8918202981106265	4.584967478670572	8.0	4.0	4.0	2.0	1	0	0	1	2	10.8013384	106.6179585	6.984526841785069	2
54	1	1.501852701754163	3.8066624897703196	3.8066624897703196	8.0	4.0	4.0	1.0	0	1	0	1	2	10.7882254	106.6621693	3.07761615256084	1
55	1	1.3609765531356006	3.6888794541139363	4.382026634673881	6.0	3.0	3.0	2.0	0	1	0	1	2	10.8384998	106.6755728	3.413705053834665	2
56	3	1.9459101490553132	4.248495242049359	5.3471075307174685	8.0	4.0	4.0	3.0	1	0	0	1	2	21.0361483	105.8282177	2.387218395396526	3
57	1	1.33500106673234	4.330733340286331	5.429345628954441	7.0	4.0	3.0	3.0	1	0	1	0	2	10.848289	106.6675573	4.694202414403873	3
58	1	1.4350845252893227	3.6888794541139363	5.298317366548036	8.0	4.0	4.0	5.0	1	0	0	1	2	10.7432117	106.6833978	7.246858842088125	3
59	3	1.8562979903656263	3.5553480614894135	5.1647859739235145	8.0	4.0	4.0	5.0	0	0	0	1	1	21.0021807	105.8508154	4.428213342737154	3
60	3	1.9740810260220096	3.8066624897703196	5.41610040220442	14.0	10.0	4.0	5.0	1	0	1	1	3	20.9691116	105.7688504	7.287735406572651	3
61	1	1.6094379124341003	3.912023005428146	5.0106352940962555	7.0	4.0	3.0	3.0	1	0	0	0	1	10.8458281	106.7959985	13.180371519830123	2
62	1	1.6094379124341003	5.497168225293202	7.716371709348197	8.0	4.0	4.0	9.0	1	0	0	1	2	10.9195379	106.8831366	25.251844662026546	5
63	0	2.624668592163159	4.1588830833596715	5.768320995793772	8.0	4.0	4.0	5.0	0	0	1	1	2	20.8496894	106.6730565	0.7428443228084644	3
64	1	0.7419373447293773	6.075346031088684	6.76849321164863	5.0	3.0	2.0	2.0	0	1	1	1	3	11.7096516	106.5911643	100.70253546226722	4
65	0	1.5665304114228238	4.477336814478207	5.575949103146316	7.0	3.0	4.0	3.0	0	0	0	0	0	20.8508055	106.6789703	1.35873220634702	3
66	1	1.5686159179138452	4.499809670330265	4.499809670330265	3.0	2.0	1.0	1.0	0	0	1	0	1	10.8325562	106.7663428	9.648613358252819	2
67	1	1.4350845252893227	4.1588830833596715	5.2574953720277815	6.0	3.0	3.0	3.0	1	0	0	1	2	10.8066305	106.6260752	6.057235538992953	3
68	1	1.308332819650179	3.784189633918261	4.882801922586371	7.0	4.0	3.0	3.0	1	0	0	1	2	10.8358112	106.6608026	3.7988626438084587	2
69	1	1.252762968495368	3.7376696182833684	4.3254562831854875	4.0	2.0	2.0	1.0	0	0	0	1	1	10.7836014	106.6474124	4.6308343421086455	2
70	3	2.4849066497880004	4.0943445622221	6.040254711277414	8.0	4.0	4.0	7.0	0	1	1	0	2	20.9996942	105.8209239	2.434456248845027	3
71	3	2.0794415416798357	3.6888794541139363	5.075173815233827	8.0	4.0	4.0	4.0	0	0	0	1	1	21.0180725	105.8299495	1.797443105806113	3
72	3	2.0794415416798357	3.784189633918261	5.575949103146316	8.0	4.0	4.0	6.0	1	0	0	0	1	20.9674043	105.8221695	5.953931536318066	3
73	1	1.2809338454620642	3.912023005428146	4.700480365792417	8.0	4.0	4.0	2.0	1	0	1	0	2	10.7763274	106.6008768	9.499792589972968	2
74	3	0.09531017980432493	2.833213344056216	4.219507705176107	7.0	3.0	4.0	4.0	0	0	0	1	1	21.0026587	105.8617634	5.4462629580753354	2
75	1	1.6486586255873816	4.007333185232471	5.393627546352362	8.0	4.0	4.0	4.0	1	0	0	0	1	10.7695049	106.61276	8.66309191808972	3
76	1	1.5665304114228238	3.4657359027997265	4.564348191467836	8.0	4.0	4.0	3.0	0	0	0	1	1	10.7817822	106.6534581	4.256440290688421	2
77	1	0.9932517730102834	3.6888794541139363	4.787491742782046	6.0	3.0	3.0	3.0	0	0	0	1	1	10.8519272	106.7687166	10.686101312341938	2
78	1	1.6094379124341003	3.912023005428146	5.0106352940962555	7.0	4.0	3.0	3.0	1	0	0	0	1	10.8495783	106.810518	14.816925655860972	2
79	1	1.1939224684724346	4.189654742026425	5.288267030694535	8.0	4.0	4.0	3.0	0	0	0	0	0	10.8413003	106.630303	6.6850236766829	3
80	1	1.1939224684724346	4.0943445622221	4.787491742782046	8.0	4.0	4.0	2.0	0	0	0	1	1	10.8671531	106.6413322	7.8734417099224085	2
81	1	1.0647107369924282	3.784189633918261	4.477336814478207	4.0	2.0	2.0	2.0	0	0	0	1	1	10.7731906	106.6784833	3.924306263160831	2
82	1	1.7047480922384253	3.912023005428146	5.480638923341991	6.0	3.0	3.0	4.0	1	0	0	1	2	10.8420297	106.6571573	4.592375885845688	3
83	2	2.0149030205422647	4.605170185988092	5.298317366548036	5.0	3.0	2.0	2.0	0	0	1	1	2	16.0539111	108.2354662	17.579782057424367	3
84	1	0.6418538861723947	2.8903717578961645	3.9889840465642745	3.0	1.0	2.0	3.0	0	0	0	1	1	10.8122833	106.6852567	0.5987143512246554	2
85	1	1.1474024528375417	4.48863636973214	4.958639998977875	5.0	3.0	2.0	1.0	1	0	0	1	2	10.8435839	106.6091809	8.816809337887657	2
86	3	3.044522437723423	4.406719247264253	6.016157159698354	8.0	4.0	4.0	5.0	1	0	0	1	2	21.0256221	105.7677817	4.70962333279352	3
87	1	2.8622008809294686	5.225746673713202	5.225746673713202	4.0	2.0	2.0	1.0	0	0	1	0	1	10.8265841	106.7619652	9.018477495371481	3
88	1	0.9122827104766164	3.091042453358316	3.2733640101522705	4.0	2.0	2.0	1.0	0	0	1	1	2	10.8002425	106.6676456	1.7623181737411886	1
89	3	1.9740810260220096	3.7376696182833684	5.3471075307174685	8.0	4.0	4.0	5.0	1	0	0	1	2	21.0495394	105.8834124	8.021844018506528	3
90	3	1.5260563034950492	3.6888794541139363	5.298317366548036	8.0	4.0	4.0	5.0	0	0	0	1	1	20.9860725	105.8465525	5.168153594399566	3
91	3	1.2383742310432684	3.4011973816621555	5.0106352940962555	8.0	4.0	4.0	5.0	1	0	0	1	2	21.0216695	105.9141793	10.525222480709525	2
92	1	2.0541237336955462	4.787491742782046	5.886104031450156	6.0	3.0	3.0	3.0	0	0	1	1	2	10.8079431	106.6201184	6.704952278999196	3
93	1	2.0541237336955462	3.8066624897703196	5.19295685089021	6.0	3.0	3.0	4.0	1	0	0	1	2	11.5190638	106.8856933	82.10630349126447	3
94	3	1.0986122886681098	3.784189633918261	5.170483995038151	8.0	4.0	4.0	4.0	0	0	0	1	1	20.9699557	105.7798664	6.551963842329968	3
95	3	2.4595888418037104	4.143134726391533	5.934894195619588	15.0	7.0	8.0	6.0	1	0	1	1	3	21.0419911	105.8205621	2.5509619341588987	3
96	3	1.2237754316221157	3.4339872044851463	5.043425116919247	7.0	3.0	4.0	5.0	1	0	1	0	2	20.9923852	105.8136426	3.0972394896223627	3
97	3	1.7404661748405046	3.6888794541139363	5.075173815233827	8.0	4.0	4.0	4.0	0	0	1	0	1	20.9836984	105.8636257	6.659625994882321	3
98	1	1.1314021114911006	4.0943445622221	4.787491742782046	8.0	4.0	4.0	2.0	1	0	0	1	2	10.7694936	106.608298	9.089391994996333	2
99	1	1.62924053973028	4.1588830833596715	5.322033893165353	8.0	4.0	4.0	3.0	0	0	1	0	1	10.8386609	106.6690736	3.632823351374222	3
100	1	1.423108334242607	4.007333185232471	5.10594547390058	8.0	4.0	4.0	3.0	1	0	0	1	2	10.8230989	106.6296638	5.894570018806115	3
101	1	1.9459101490553132	5.181783550292085	5.87493073085203	7.0	3.0	4.0	2.0	1	0	0	1	2	10.854248	106.7529054	9.319131605237027	3
102	1	0.47000362924573563	3.4011973816621555	3.4011973816621555	8.0	4.0	4.0	1.0	0	0	0	0	0	10.8839675	106.5870611	13.306595964187172	1
103	1	1.5686159179138452	4.700480365792417	5.393627546352362	8.0	4.0	4.0	2.0	1	0	0	1	2	10.8750169	106.6292408	9.355170551775576	3
104	1	1.0986122886681098	3.6888794541139363	4.382026634673881	8.0	4.0	4.0	2.0	0	0	0	1	1	10.7614215	106.624277	8.143370589681945	2
105	1	1.308332819650179	4.31748811353631	5.0106352940962555	5.0	3.0	2.0	2.0	1	0	1	1	3	10.8150123	106.7748598	10.223150456281225	2
106	1	0.8329091229351039	4.418840607796598	4.888844237042334	5.0	3.0	2.0	1.0	0	0	0	0	0	10.9568986	106.8085276	21.56841937070367	2
107	1	1.5260563034950492	3.091042453358316	4.700480365792417	7.0	3.0	4.0	5.0	0	0	0	1	1	10.8035449	106.688791	0.9590098300130104	2
108	1	2.772588722239781	4.859812404361672	5.552959584921617	10.0	6.0	4.0	2.0	0	0	0	1	1	10.720293	106.6101465	12.516132492673627	3
109	1	2.917770732084279	5.991464547107982	8.630521876723241	28.0	14.0	14.0	14.0	1	0	1	1	3	10.8764193	106.7733063	12.56143929176472	5
110	3	2.3513752571634776	4.174387269895637	5.966146739123692	13.0	8.0	5.0	6.0	0	0	0	1	1	21.020991	105.8121331	0.1086680034395005	3
111	4	2.0794415416798357	5.298317366548036	6.396929655216146	10.0	5.0	5.0	3.0	0	0	0	0	0	12.2353019	109.1693187	27.78540945796736	4
112	1	2.760009940032921	5.929589143389895	7.846511755571956	8.0	4.0	4.0	6.0	0	0	1	1	2	10.7540092	106.5827321	12.3663985820633	5
113	1	1.8562979903656263	4.605170185988092	5.886104031450156	8.0	4.0	4.0	3.0	0	0	1	0	1	10.7411353	106.5965813	11.913352342603503	3
114	3	1.9387416595767009	3.7612001156935624	5.3706380281276624	9.0	5.0	4.0	5.0	1	0	1	0	2	21.0378985	105.8080111	2.0264510707234966	3
115	1	1.5040773967762742	3.6888794541139363	4.382026634673881	8.0	4.0	4.0	2.0	1	0	0	0	1	10.8110484	106.7137928	3.539213785444259	2
116	1	1.252762968495368	3.912023005428146	4.605170185988092	8.0	4.0	4.0	2.0	1	0	0	1	2	10.7595829	106.599273	10.49267664597385	2
117	1	1.7749523509116738	3.784189633918261	4.477336814478207	2.0	1.0	1.0	2.0	1	0	0	0	1	10.7794947	106.6498878	4.714530711442083	2
118	3	0.9555114450274363	2.995732273553991	4.382026634673881	6.0	3.0	3.0	4.0	0	1	0	1	2	20.0926177	105.8789403	103.37537966412869	2
119	1	1.7029282555214393	3.4011973816621555	3.9889840465642745	4.0	2.0	2.0	1.0	0	0	1	0	1	10.8230053	106.6352184	5.311304194500517	2
120	1	1.547562508716013	3.871201010907891	4.969813299576001	8.0	4.0	4.0	3.0	1	0	0	1	2	10.7728591	106.6018083	9.55829529930155	2
121	3	1.4586150226995167	3.4011973816621555	5.288267030694535	8.0	4.0	4.0	6.0	0	0	1	1	2	21.0320937	105.7698201	4.650690875268158	3
122	1	2.3513752571634776	4.718498871295094	5.4116460518550396	8.0	4.0	4.0	2.0	1	0	0	1	2	10.7759904	106.6134613	8.257866910307866	3
123	1	2.5494451709255714	4.276666119016055	5.500441550638171	8.0	4.0	4.0	3.0	0	0	1	1	2	10.737658	106.6769621	7.877099114824897	3
124	1	2.1400661634962708	4.02535169073515	5.054971107916307	8.0	4.0	4.0	2.0	1	0	0	1	2	10.7656334	106.6631892	5.15479634618043	3
125	1	1.5040773967762742	3.9889840465642745	5.018603463745433	8.0	4.0	4.0	2.0	1	0	0	1	2	10.7668701	106.6096908	9.100225903450188	2
126	1	1.7047480922384253	5.5909869805108565	6.8719208259729205	6.0	3.0	3.0	3.0	0	0	1	1	2	10.8678038	106.7445156	9.541943772432088	4
127	1	1.916922612182061	4.174387269895637	5.560681631015528	9.0	4.0	5.0	4.0	0	0	0	1	1	10.8467644	106.7662221	10.190473531584336	3
128	1	1.4701758451005926	4.1588830833596715	4.1588830833596715	8.0	4.0	4.0	1.0	1	0	0	1	2	10.7667203	106.6133357	8.768152749088385	2
129	1	1.4816045409242156	4.30406509320417	4.997212273764115	5.0	3.0	2.0	2.0	0	1	0	1	2	10.8194362	106.6347737	5.250563490471824	2
130	3	2.163323025660538	3.912023005428146	5.298317366548036	9.0	4.0	5.0	4.0	0	1	0	0	1	21.0087017	105.8401356	3.114674404687632	3
131	1	1.7047480922384253	4.330733340286331	5.717027701406222	8.0	4.0	4.0	4.0	0	0	0	1	1	10.7780407	106.6274906	6.795059302650739	3
132	1	1.667706820558076	3.4011973816621555	4.787491742782046	8.0	4.0	4.0	4.0	1	0	0	0	1	10.7844579	106.6541494	3.998797515481092	2
133	1	0.5877866649021191	3.4965075614664802	4.189654742026425	4.0	2.0	2.0	2.0	1	0	0	1	2	10.9560326	106.8227995	22.531886830746384	2
134	1	1.5686159179138452	3.6888794541139363	5.075173815233827	5.0	2.0	3.0	4.0	1	0	0	1	2	10.8122907	106.6261831	6.058154307694778	3
135	3	2.4849066497880004	3.912023005428146	5.521460917862246	16.0	8.0	8.0	5.0	1	0	0	1	2	21.0416528	105.7859318	3.666658959224099	3
136	1	1.1908875647772805	3.4339872044851463	4.127134385045092	8.0	4.0	4.0	2.0	1	0	0	0	1	10.7797955	106.6203829	7.393149665073068	2
137	3	1.4350845252893227	3.4011973816621555	5.0106352940962555	8.0	5.0	3.0	5.0	1	0	1	1	3	20.980716	105.7775402	5.717602710524528	2
138	3	2.1041341542702074	3.7376696182833684	5.817111159963204	16.0	8.0	8.0	8.0	1	0	0	0	1	21.0695076	105.8378366	6.065033493256388	3
139	3	1.2669476034873244	3.6888794541139363	5.075173815233827	7.0	4.0	3.0	4.0	0	0	0	1	1	20.9619409	105.7685991	7.940438619362586	3
140	3	1.5040773967762742	3.784189633918261	5.170483995038151	7.0	4.0	3.0	4.0	0	0	0	1	1	20.9786876	105.771796	6.280385992788067	3
141	1	2.151762203259462	4.30406509320417	4.640537329825382	8.0	4.0	4.0	1.0	0	0	1	0	1	10.7668763	106.6274134	7.495650064353202	2
142	3	1.2809338454620642	3.4657359027997265	5.075173815233827	8.0	4.0	4.0	5.0	1	0	1	1	3	21.008817	105.7659019	5.029341805743692	3
143	3	1.7316555451583497	3.8066624897703196	5.41610040220442	10.0	6.0	4.0	5.0	1	0	0	1	2	20.9911117	105.8393981	4.255887476508912	3
144	3	1.8718021769015913	3.6888794541139363	5.298317366548036	8.0	3.0	5.0	5.0	1	0	0	1	2	21.0641803	105.809786	4.897209812479081	3
145	1	0.8109302162163288	4.477336814478207	4.9473404437239425	6.0	2.0	4.0	1.0	1	0	0	0	1	10.7217656	106.7161328	10.344990208004239	2
146	1	1.0296194171811581	3.332204510175204	4.430816798843313	4.0	2.0	2.0	3.0	0	0	1	0	1	10.8303911	106.6330059	5.836151259138112	2
147	3	1.4586150226995167	3.5263605246161616	5.135798437050262	7.0	3.0	4.0	5.0	0	0	1	1	2	21.0066044	105.7775784	3.9561867464540805	3
148	3	1.308332819650179	3.9889840465642745	5.598421958998375	8.0	4.0	4.0	5.0	1	0	0	1	2	21.0081072	105.8237045	1.7608649262056495	3
149	3	1.3609765531356006	3.7612001156935624	5.147494476813453	7.0	4.0	3.0	4.0	0	0	0	1	1	21.0651094	105.7160469	11.211661945982126	3
150	1	1.3862943611198906	4.0943445622221	4.787491742782046	8.0	4.0	4.0	2.0	1	0	1	0	2	10.8014659	106.6525974	3.2490557519753778	2
151	4	1.8718021769015913	4.418840607796598	5.517452896464707	7.0	4.0	3.0	3.0	0	0	1	1	2	12.2415616	109.1801162	28.901282613254097	3
152	1	2.760009940032921	4.382026634673881	5.768320995793772	8.0	4.0	4.0	4.0	0	0	1	0	1	10.7942636	106.7448532	7.094478836867162	3
153	4	2.2192034840549946	4.927253685157205	6.025865973825314	11.0	5.0	6.0	3.0	0	0	1	1	2	12.2568431	109.1694484	27.68354652513601	3
154	1	1.8082887711792655	4.04305126783455	5.429345628954441	7.0	4.0	3.0	4.0	0	0	0	1	1	10.8100714	106.6256809	6.100198956690795	3
155	1	1.749199854809259	4.007333185232471	5.10594547390058	8.0	4.0	4.0	3.0	1	0	0	1	2	10.7945549	106.6632715	2.5143312492213936	3
156	1	1.7047480922384253	3.5553480614894135	4.941642422609304	8.0	4.0	4.0	4.0	1	0	1	1	3	10.785173	106.6500895	4.291935826569971	2
157	1	1.545432582458188	3.4339872044851463	4.532599493153256	7.0	4.0	3.0	3.0	0	0	0	1	1	10.7766943	106.6341303	6.25883915789506	2
158	3	1.8718021769015913	3.58351893845611	4.969813299576001	7.0	4.0	3.0	4.0	1	0	0	1	2	20.97458	105.7769317	6.2943356827446335	2
159	1	2.1162555148025524	4.382026634673881	5.480638923341991	9.0	4.0	5.0	3.0	0	0	1	1	2	10.8014423	106.8218814	15.351710447441631	3
160	1	0.6418538861723947	5.0106352940962555	5.703782474656201	6.0	3.0	3.0	2.0	0	0	1	1	2	11.1358916	106.6589607	36.503216288120825	3
161	3	2.3513752571634776	4.204692619390966	5.686297160315181	8.0	4.0	4.0	4.0	1	1	1	1	4	20.993927	105.8314531	3.5081638746361725	3
162	3	1.791759469228055	3.871201010907891	5.2574953720277815	8.0	4.0	4.0	4.0	1	0	1	1	3	21.0078608	105.8276966	2.0702971808474646	3
163	1	2.7212954278522306	4.31748811353631	5.41610040220442	8.0	4.0	4.0	3.0	0	0	0	0	0	10.7427393	106.677766	7.307858907183589	3
164	1	2.5649493574615367	4.31748811353631	5.3471075307174685	8.0	4.0	4.0	2.0	0	0	1	1	2	10.7362168	106.6744709	8.058422392744617	3
165	4	1.0986122886681098	3.970291913552122	5.0689042022202315	6.0	3.0	3.0	3.0	0	0	0	1	1	12.2563046	109.1886842	29.774046031210872	3
166	4	3.2188758248682006	4.060443010546419	5.159055299214529	6.0	3.0	3.0	3.0	0	0	1	1	2	12.2575391	109.1668221	27.397876847178285	3
167	1	3.2188758248682006	5.3706380281276624	8.105005537547246	8.0	4.0	4.0	15.0	1	1	0	1	3	10.8464343	106.7696616	10.517893453737614	5
168	1	1.208960345836975	3.912023005428146	4.605170185988092	4.0	2.0	2.0	2.0	0	0	1	1	2	10.8147398	106.6322462	5.426706132968346	2
169	3	0.7884573603642703	3.4011973816621555	3.4011973816621555	8.0	4.0	4.0	1.0	1	0	1	0	2	20.955835	105.7563658	9.250878946159554	1
170	3	2.174751721484161	3.912023005428146	5.298317366548036	8.0	4.0	4.0	4.0	1	0	0	1	2	20.9737221	105.7629924	7.311823537992742	3
171	3	2.5649493574615367	4.465908118654584	4.465908118654584	8.0	4.0	4.0	1.0	0	0	1	1	2	21.0166024	105.9448734	13.716053274661775	2
172	3	2.0918640616783932	3.871201010907891	5.480638923341991	10.0	4.0	6.0	5.0	0	0	0	1	1	20.9833749	105.7835348	5.1003566831972105	3
173	1	2.2925347571405443	4.543294782270004	5.641907070938114	7.0	3.0	4.0	3.0	1	0	0	0	1	10.8351606	106.6394244	5.477695059838194	3
174	3	1.3480731482996928	3.4011973816621555	5.0106352940962555	8.0	4.0	4.0	5.0	0	0	1	1	2	20.9823818	105.7780339	5.543023622513141	2
175	3	2.1972245773362196	3.5553480614894135	4.941642422609304	7.0	4.0	3.0	4.0	1	1	1	1	4	20.9675124	105.7784606	6.859919914404175	2
176	1	1.3862943611198906	5.91350300563827	5.91350300563827	5.0	3.0	2.0	1.0	0	0	0	1	1	10.5353285	107.4055814	84.74575151154892	3
177	3	1.9600947840472698	3.8501476017100584	5.236441962829949	8.0	4.0	4.0	4.0	1	0	0	1	2	20.9691613	105.7853182	6.354169574321807	3
178	2	1.589235205116581	4.499809670330265	5.19295685089021	8.0	4.0	4.0	2.0	0	1	0	1	2	16.0303034	108.2399147	19.27992017225176	3
179	1	1.2237754316221157	4.04305126783455	4.736198448394496	8.0	4.0	4.0	2.0	1	0	0	1	2	10.7879245	106.6408945	4.983765655062251	2
180	3	3.349904087274605	4.68213122712422	6.117215752413542	7.0	2.0	5.0	4.0	1	0	1	1	3	21.0603981	105.8090381	4.483647042374108	3
181	1	1.4469189829363254	3.6888794541139363	3.6888794541139363	7.0	4.0	3.0	1.0	0	0	0	1	1	10.7583118	106.6657863	5.823707171042132	1
182	1	1.9459101490553132	4.007333185232471	5.393627546352362	9.0	4.0	5.0	4.0	1	0	0	1	2	10.8422284	106.659167	4.487393343132452	3
183	1	1.308332819650179	4.31748811353631	5.41610040220442	7.0	3.0	4.0	3.0	0	0	0	0	0	10.9428557	106.8019348	19.91502470223969	3
184	1	1.8082887711792655	4.406719247264253	5.099866427824199	8.0	4.0	4.0	2.0	0	0	1	0	1	10.8265968	106.6358376	5.384313739774016	3
185	1	1.7544036826842861	3.6109179126442243	4.997212273764115	11.0	5.0	6.0	4.0	0	0	0	0	0	10.8122478	106.6863715	0.6853046033438199	2
186	3	1.4816045409242156	3.784189633918261	5.170483995038151	8.0	5.0	3.0	4.0	0	0	0	1	1	20.9796446	105.7923394	4.986962541210083	3
187	3	2.0541237336955462	4.31748811353631	5.41610040220442	8.0	4.0	4.0	3.0	0	1	1	1	3	21.0124718	105.770698	4.453083335359837	3
188	2	1.1631508098056809	3.6888794541139363	4.787491742782046	6.0	3.0	3.0	3.0	1	0	0	0	1	16.0544068	108.2021667	14.438090003459791	2
189	1	0.8754687373538999	3.6888794541139363	4.382026634673881	4.0	2.0	2.0	2.0	1	0	0	1	2	10.8743126	106.7366019	9.486403793728014	2
190	3	0.9162907318741551	4.762173934797756	4.762173934797756	2.0	1.0	1.0	1.0	0	0	1	1	2	21.0260537	105.8985417	8.924309354119618	2
191	3	1.3217558399823195	3.713572066704308	5.099866427824199	7.0	4.0	3.0	4.0	0	0	0	1	1	20.9528073	105.7850022	8.032647007713395	3
192	1	0.8329091229351039	4.605170185988092	5.298317366548036	5.0	3.0	2.0	2.0	1	0	0	1	2	10.961375	106.792792	20.908661920034387	3
193	1	1.8870696490323797	4.174387269895637	4.51085950651685	11.0	6.0	5.0	1.0	1	1	0	1	3	10.8900839	106.6820517	9.087753676126846	2
194	3	2.624668592163159	3.9512437185814275	5.8971538676367405	13.0	6.0	7.0	7.0	1	0	0	1	2	21.0005633	105.8289057	2.7532988347841307	3
195	1	1.8718021769015913	4.219507705176107	5.605802066295998	9.0	4.0	5.0	4.0	1	0	1	1	3	10.7835323	106.6069047	8.603247679725293	3
196	1	1.5789787049493917	4.143134726391533	5.306285536197214	7.0	4.0	3.0	3.0	1	0	1	1	3	10.7670756	106.6075906	9.287379005974858	3
197	2	1.3480731482996928	4.700480365792417	5.288267030694535	8.0	4.0	4.0	1.0	0	0	1	1	2	16.1026602	108.2462637	17.10268600892223	3
198	3	1.8718021769015913	3.6635616461296463	5.049856007249537	8.0	4.0	4.0	4.0	0	0	1	1	2	21.0017375	105.8078058	2.1200575453263557	3
199	0	2.5649493574615367	4.30406509320417	4.30406509320417	10.0	5.0	5.0	1.0	0	0	0	1	1	20.8624964	106.6899532	2.9890947394476046	2
200	1	1.2809338454620642	4.927253685157205	5.715711045521475	6.0	2.0	4.0	2.0	0	0	1	1	2	10.6636608	106.50538	25.081997762599133	3
201	3	2.0794415416798357	3.9512437185814275	5.7430031878094825	10.0	6.0	4.0	6.0	1	0	0	1	2	21.0206275	105.8364076	2.452101539834971	3
202	1	2.6390573296152584	4.007333185232471	5.393627546352362	10.0	5.0	5.0	4.0	0	0	0	1	1	10.7885307	106.669628	2.5580134445277003	3
203	3	1.423108334242607	3.4965075614664802	5.10594547390058	7.0	3.0	4.0	5.0	1	0	0	1	2	21.0018588	105.8182605	2.1200939735644666	3
204	1	0.8329091229351039	3.6888794541139363	4.382026634673881	8.0	4.0	4.0	2.0	1	0	0	0	1	10.9553572	106.8222625	22.4370160603471	2
205	3	0.9360933591703348	3.4339872044851463	5.043425116919247	8.0	4.0	4.0	5.0	0	0	1	1	2	20.9525367	105.7571732	9.48636369258267	3
206	2	1.9315214116032138	4.941642422609304	6.040254711277414	8.0	4.0	4.0	3.0	0	1	1	0	2	16.0229784	108.2468641	20.34576029978763	3
207	3	1.5040773967762742	3.4965075614664802	5.288267030694535	10.0	4.0	6.0	6.0	1	0	1	0	2	21.0576943	105.7791327	5.436492684195972	3
208	3	1.6770965609079151	3.784189633918261	5.170483995038151	8.0	4.0	4.0	4.0	1	0	1	1	3	20.9959819	105.8097244	2.7147107089465172	3
209	3	1.840549633397487	3.6888794541139363	5.337538079701318	9.0	4.0	5.0	5.0	0	0	0	1	1	21.0153717	105.8128851	0.5400761766626411	3
210	1	1.5151272329628591	3.871201010907891	5.2574953720277815	9.0	4.0	5.0	4.0	1	0	0	1	2	10.7578769	106.6144841	9.225084609160099	3
211	1	2.772588722239781	4.382026634673881	5.768320995793772	8.0	4.0	4.0	4.0	0	0	1	0	1	10.8019128	106.7647475	9.120254610578698	3
