ID	Log price (1 billion VND)	Log area (square meters)	(Log) Bedrooms	(Log) WC	Parking	For rent	Infrastructure	Facade	(Log) Number of floors	Latitude	Longitude	Cluster	Distance_to_center_0	Distance_to_center_1
1062	2.0149030205422647	4.0943445622221	1.0986122886681098	1.0986122886681098	1	0	1	1	1.0986122886681098	10.7918817	106.6439833	1	1057.3372152915701	14.116810971650864
299	1.547562508716013	5.081404364984463	1.6094379124341003	1.3862943611198906	0	0	1	0	1.5686159179138452	10.8786293	106.6805284	1	1047.88145019031	8.70498915256655
2652	1.7749523509116738	4.867534450455582	1.0986122886681098	0.6931471805599453	1	0	1	1	0.6931471805599453	16.0613377	108.2343094	0	516.7485393993741	600.6054027001236
1807	1.589235205116581	4.0943445622221	1.0986122886681098	1.0986122886681098	0	0	1	0	1.0986122886681098	10.802547	106.6974911	1	1056.4203808685138	8.650272763592213
2392	1.6770965609079151	4.007333185232471	1.3862943611198906	1.0986122886681098	0	0	1	0	1.1631508098056809	10.7332511	106.7065145	1	1064.164647985788	14.547808094661182
377	1.5151272329628591	3.5263605246161616	1.0986122886681098	1.5686159179138452	1	0	1	0	1.6094379124341003	21.0462028	105.873746	0	90.85753782286997	1137.169243902831
700	1.308332819650179	4.406719247264253	0.6931471805599453	0.6931471805599453	1	0	1	0	3.1945831322991562	16.0375266	108.2483876	0	519.7800865060265	598.4641806309504
1907	0.7884573603642703	4.3694478524670215	1.0986122886681098	0.6931471805599453	0	0	1	0	0.6931471805599453	12.270752	109.1594323	1	945.7437601422068	305.49062572626053
2746	1.8718021769015913	4.553876891600541	1.0986122886681098	0.6931471805599453	1	0	1	1	1.0986122886681098	10.933323	106.8581549	1	1042.899785676577	14.14852181638391
2693	0.5596157879354227	4.0943445622221	0.6931471805599453	1.3862943611198906	0	0	0	0	0.6931471805599453	10.9477668	106.855756	1	1041.2800489957756	15.004395848308583
266	2.379546134130174	4.406719247264253	0.6931471805599453	1.3862943611198906	1	1	1	1	0.5877866649021191	11.9569958	108.4239882	1	956.4317598542272	219.237750253327
1127	1.4816045409242156	3.871201010907891	0.6931471805599453	0.6931471805599453	1	0	1	0	0.6931471805599453	10.8001976	106.6212797	1	1056.309060972274	15.9458956597087
292	1.2947271675944	3.7612001156935624	1.3862943611198906	1.0986122886681098	0	0	1	0	1.1631508098056809	10.8230989	106.6296638	1	1053.8026558927465	14.274742649724578
2273	2.379546134130174	3.6888794541139363	1.3862943611198906	1.3862943611198906	0	0	0	1	1.0986122886681098	10.7373037	106.7306863	1	1063.8472532848625	13.337599195601179
1005	0.9555114450274363	3.091042453358316	0.0	0.6931471805599453	0	0	0	0	0.1823215567939546	10.841003	106.7630656	1	1052.5213688628546	1.6753033608372678
1087	0.636576829071551	4.0943445622221	0.6931471805599453	0.0	1	0	1	0	0.1823215567939546	16.4569839	107.5786024	0	450.21511088105376	629.2586272047721
238	2.833213344056216	4.852030263919617	1.791759469228055	2.0794415416798357	1	0	1	1	1.791759469228055	10.8246622	106.717276	1	1054.0713459174697	5.412742707965717
1314	0.5596157879354227	3.713572066704308	0.6931471805599453	0.6931471805599453	0	0	1	0	0.6931471805599453	10.8136383	106.6973519	1	1055.1877978779723	7.891470170701514
763	1.3609765531356006	5.703782474656201	1.6094379124341003	1.791759469228055	0	0	0	1	1.0986122886681098	10.9023378	106.418534	1	1044.2697281489893	37.27264800966517
875	1.536867219599265	4.605170185988092	1.3862943611198906	1.3862943611198906	0	0	1	1	1.3862943611198906	10.7696266	106.7670682	1	1060.4701046749285	9.516569613805165
1997	1.0647107369924282	3.5553480614894135	1.0986122886681098	1.0986122886681098	1	1	1	0	1.0986122886681098	10.8462233	106.6162316	1	1051.1729979696815	15.333730716675046
2286	1.0647107369924282	4.23410650459726	1.0986122886681098	1.0986122886681098	1	0	1	0	1.0986122886681098	20.8736973	106.6493823	0	79.35864671051456	1114.136797788251
2862	2.624668592163159	4.5217885770490405	1.0986122886681098	1.0986122886681098	0	0	1	0	0.0	16.4651468	107.6050382	0	450.2594026317228	630.5656504037951
1718	2.0149030205422647	3.4339872044851463	1.0986122886681098	1.3862943611198906	1	0	1	0	1.6094379124341003	21.0086605	105.8383535	0	88.55636957372222	1133.3304064149395
1205	1.6094379124341003	3.912023005428146	1.0986122886681098	1.0986122886681098	0	0	1	0	0.6931471805599453	10.8429616	106.6529357	1	1051.7055578987672	11.370802258768698
1749	2.747270914255491	3.4011973816621555	1.0986122886681098	1.3862943611198906	0	0	0	1	1.791759469228055	21.0347206	105.8271548	0	91.67126312785827	1136.3204279248826
616	2.791165107812717	4.867534450455582	1.9459101490553132	2.0794415416798357	1	0	1	1	1.3862943611198906	10.8479658	106.7467678	1	1051.6514301687707	1.2811438183966322
2657	2.1400661634962708	4.1588830833596715	1.6094379124341003	1.791759469228055	1	0	1	1	1.1631508098056809	20.8560148	106.6862259	0	80.08843205934213	1112.1372314346916
1613	1.0647107369924282	3.970291913552122	0.6931471805599453	0.0	0	0	1	0	0.5877866649021191	20.9592584	105.7857359	0	86.30495198664381	1128.3610684157886
2375	2.9444389791664403	4.382026634673881	1.3862943611198906	1.3862943611198906	1	1	0	0	1.3862943611198906	10.7877775	106.734481	1	1058.263792417781	7.802242198701535
2694	2.4849066497880004	4.787491742782046	1.3862943611198906	1.3862943611198906	0	0	0	1	0.6931471805599453	21.0225419	105.8525701	0	89.32485478270709	1134.737810013615
1451	1.4816045409242156	3.871201010907891	0.6931471805599453	0.6931471805599453	1	0	1	0	0.6931471805599453	10.792434	106.6175082	1	1057.1548335727537	16.66691052916282
95	1.410986973710262	3.4339872044851463	1.3862943611198906	1.0986122886681098	1	0	1	1	1.6094379124341003	20.977862	105.7465724	0	90.1938370387025	1130.811409584019
1032	1.3862943611198906	4.605170185988092	0.6931471805599453	0.6931471805599453	0	0	1	0	0.0	10.8646234	106.6406012	1	1049.2402910405128	12.693294551115974
2412	1.0296194171811581	4.174387269895637	0.6931471805599453	1.3862943611198906	1	0	1	0	0.5877866649021191	10.9571103	106.8294884	1	1040.0601542442505	13.918695563861476
2253	1.3862943611198906	4.553876891600541	1.3862943611198906	1.3862943611198906	1	0	1	1	0.0	10.8313742	106.7756928	1	1053.667333309454	3.3311338221843942
1103	1.2947271675944	4.060443010546419	1.6094379124341003	1.0986122886681098	0	0	1	0	1.0986122886681098	10.8477382	106.7629118	1	1051.7726629232995	1.0413761141333746
627	2.833213344056216	4.356708826689592	0.6931471805599453	1.0986122886681098	1	0	0	0	0.6931471805599453	10.7761965	106.666934	1	1059.1905707908252	13.091411778130006
1490	1.33500106673234	3.8066624897703196	1.3862943611198906	1.3862943611198906	1	0	1	1	1.6094379124341003	20.981997	105.8498515	0	85.36797688397168	1130.271566603541
655	1.1939224684724346	3.8066624897703196	1.0986122886681098	1.0986122886681098	1	0	1	0	0.8754687373538999	20.9411526	105.8520365	0	81.20557554208249	1125.727544323704
163	1.7047480922384253	3.912023005428146	1.3862943611198906	1.3862943611198906	0	0	1	1	1.6094379124341003	20.9836299	105.8550986	0	85.29443722656372	1130.4046137353419
55	2.6026896854443837	4.174387269895637	1.0986122886681098	1.0986122886681098	1	0	1	0	1.6486586255873816	10.8064236	106.7070776	1	1056.0411312983726	7.593004900680641
871	1.2237754316221157	3.4965075614664802	1.3862943611198906	1.0986122886681098	1	0	1	1	1.3862943611198906	21.0660289	105.7982094	0	96.11857872604975	1140.06072047544
401	2.9444389791664403	4.382026634673881	1.3862943611198906	1.6094379124341003	1	0	1	1	1.3862943611198906	10.8564547	106.7660949	1	1050.8241829375386	1.0810879429210813
10	1.9021075263969205	4.127134385045092	1.3862943611198906	1.6094379124341003	1	0	1	0	1.3862943611198906	10.8100714	106.6256809	1	1055.2318737293167	15.107657098355393
1957	2.1400661634962708	3.7612001156935624	1.3862943611198906	1.3862943611198906	1	0	1	0	1.6094379124341003	20.9907124	105.8156605	0	87.83813651861468	1131.5550203369323
706	1.33500106673234	3.970291913552122	1.0986122886681098	0.6931471805599453	1	0	0	0	0.6931471805599453	10.8265841	106.7619652	1	1054.1156198572996	3.170500382394411
1795	2.8622008809294686	4.990432586778736	1.3862943611198906	1.0986122886681098	0	0	1	1	1.0986122886681098	10.7868252	106.7522744	1	1058.4724582469726	7.5457149652591005
1777	1.47932922708708	3.6375861597263857	1.3862943611198906	1.0986122886681098	0	0	1	0	1.3862943611198906	10.7622693	106.6623013	1	1060.714812317212	14.523125376659998
1094	0.6678293725756554	3.871201010907891	0.6931471805599453	0.6931471805599453	0	0	1	1	0.6931471805599453	10.7295096	106.6304146	1	1064.20368954267	19.5623862984312
762	1.4929040961781488	4.07753744390572	1.0986122886681098	0.6931471805599453	1	0	1	0	0.6931471805599453	10.7652581	106.6038535	1	1060.1148858862089	19.3948397900329
1847	2.0149030205422647	3.713572066704308	1.3862943611198906	1.9459101490553132	0	0	1	1	1.6094379124341003	20.9888463	105.7908493	0	88.88783710966023	1131.5865829824984
2816	1.4350845252893227	3.6888794541139363	1.3862943611198906	1.3862943611198906	1	0	1	0	1.6094379124341003	20.9984932	105.8377112	0	87.56967364958787	1132.2102730390393
1651	0.4574248470388755	4.624972813284271	0.6931471805599453	0.0	1	0	1	1	0.6931471805599453	10.367555	105.5223484	1	1105.935869664146	145.3373172044409
851	2.0149030205422647	4.04305126783455	1.3862943611198906	1.3862943611198906	1	0	1	1	1.3862943611198906	21.0349128	105.764408	0	94.69805894398182	1136.9459089526522
1405	1.3862943611198906	3.6888794541139363	0.6931471805599453	0.6931471805599453	1	0	1	0	1.1631508098056809	21.0005633	105.8289057	0	88.18277500974311	1132.5213353925176
2347	1.252762968495368	5.093750200806762	1.3862943611198906	1.3862943611198906	0	0	1	1	1.1631508098056809	10.8964757	106.7527418	1	1046.30052485301	4.677183814041532
1367	1.6956156086751528	3.6888794541139363	1.3862943611198906	1.33500106673234	1	0	1	0	1.6094379124341003	21.0459138	105.8113156	0	93.51056512268751	1137.7086911706538
2689	1.3862943611198906	3.8066624897703196	1.3862943611198906	1.3862943611198906	0	0	1	0	1.6094379124341003	20.9768608	105.7738328	0	88.61897693043157	1130.4268478437832
1425	1.589235205116581	4.02535169073515	1.0986122886681098	1.0986122886681098	1	0	0	0	1.0986122886681098	10.7874728	106.6470841	1	1057.8416695239805	14.076959581321043
992	1.8718021769015913	3.4965075614664802	1.0986122886681098	1.0986122886681098	1	0	1	0	1.0986122886681098	10.7996876	106.687942	1	1056.6878780713328	9.649383783643813
2844	1.80005827204275	4.382026634673881	1.3862943611198906	1.3862943611198906	0	0	1	1	0.6931471805599453	10.8589054	106.7778529	1	1050.6242553825884	2.3936577683702045
2356	2.5257286443082556	4.605170185988092	1.3862943611198906	1.3862943611198906	0	0	0	1	1.0986122886681098	10.7527275	106.600254	1	1061.4918867863337	20.470475663719903
1124	0.1823215567939546	3.828641396489095	0.6931471805599453	1.0986122886681098	0	0	1	1	1.0986122886681098	10.6439694	106.6358744	1	1073.7319286118307	26.864132243651575
2484	1.4350845252893227	3.5553480614894135	1.9459101490553132	1.3862943611198906	1	1	1	0	1.9459101490553132	20.9974291	105.8404218	0	87.33949244542025	1132.067390366963
839	2.8213788864092133	3.7612001156935624	1.3862943611198906	1.6094379124341003	0	1	1	0	1.6094379124341003	21.0271538	105.8177791	0	91.34377797937059	1135.5702988231144
1040	2.4159137783010487	4.564348191467836	1.6094379124341003	1.3862943611198906	1	0	1	0	1.1631508098056809	10.8215252	106.6844207	1	1054.2441375714952	8.675542186988638
872	1.7732559976634952	3.970291913552122	0.6931471805599453	0.6931471805599453	0	0	1	0	0.6931471805599453	10.8283282	106.7774739	1	1054.016479856543	3.717019287012412
1615	1.9021075263969205	4.836281906951478	1.6094379124341003	1.6094379124341003	0	0	0	0	1.3862943611198906	16.4626113	107.6153514	0	450.8831550191633	630.4497196921957
405	1.1474024528375417	4.007333185232471	1.3862943611198906	1.3862943611198906	0	0	0	0	1.3862943611198906	20.9939916	105.7990275	0	88.9764420990668	1132.0770494917901
520	1.864080130807681	4.02535169073515	1.3862943611198906	1.3862943611198906	1	0	0	0	1.3862943611198906	10.8141242	106.689718	1	1055.0936702152799	8.55754706327806
743	1.7047480922384253	3.828641396489095	1.0986122886681098	0.6931471805599453	1	0	1	1	0.6931471805599453	10.8074298	106.6950557	1	1055.8652008404613	8.504861649104093
1284	2.760009940032921	5.247024072160486	2.995732273553991	2.995732273553991	0	1	1	0	1.3862943611198906	10.7826337	106.7693117	1	1059.039557587996	8.12209465067507
1147	1.9600947840472698	3.9512437185814275	1.3862943611198906	1.0986122886681098	1	0	1	0	1.4350845252893227	11.9546886	108.4309957	1	956.8656983553643	219.72910257952427
236	1.1600209167967532	3.4011973816621555	0.6931471805599453	0.6931471805599453	0	0	1	0	1.0986122886681098	21.0337815	105.8140539	0	92.17582952176676	1136.3393568192057
1474	2.163323025660538	4.0943445622221	1.0986122886681098	1.0986122886681098	0	0	1	0	0.6931471805599453	10.7973609	106.6920327	1	1056.9676310952154	9.479232155800805
2182	2.134166441369082	4.700480365792417	1.3862943611198906	1.3862943611198906	0	0	1	1	1.0986122886681098	10.8509595	106.7952085	1	1051.6155381241601	4.2587872268890425
2672	1.589235205116581	3.9889840465642745	1.3862943611198906	1.3862943611198906	1	0	1	0	1.6094379124341003	10.8181669	106.6338749	1	1054.3699361972103	13.978261735129587
135	1.308332819650179	5.075173815233827	1.0986122886681098	0.6931471805599453	1	0	0	1	0.5877866649021191	10.8909381	106.8283134	1	1047.3959059944987	8.83474837631473
1982	1.33500106673234	4.890349128221754	1.0986122886681098	0.6931471805599453	1	0	1	1	0.6931471805599453	10.8625375	106.8134707	1	1050.4488546507703	6.296811594961237
867	2.766319109226186	4.189654742026425	1.6094379124341003	1.6094379124341003	0	0	1	1	0.5877866649021191	20.9894295	105.847243	0	86.22962363613716	1131.1186769411183
2625	2.066862759472976	4.219507705176107	1.6094379124341003	1.3862943611198906	0	0	1	1	1.1631508098056809	10.8009592	106.6892424	1	1056.5534051433985	9.449956318179266
2741	1.208960345836975	3.4011973816621555	1.3862943611198906	1.3862943611198906	1	0	1	0	1.3862943611198906	20.9770005	105.896559	0	82.84690784817201	1129.301888743555
9	1.3609765531356006	4.0943445622221	1.3862943611198906	1.3862943611198906	1	0	1	0	1.3862943611198906	10.8801425	106.6488332	1	1047.5554738173544	12.084107621202177
2655	1.9459101490553132	4.553876891600541	1.3862943611198906	1.3862943611198906	0	0	0	0	0.0	11.0777671	106.6839398	1	1025.7815208746297	26.048462782130336
2747	1.7047480922384253	3.4965075614664802	1.0986122886681098	1.3862943611198906	1	0	1	0	0.0	20.9714929	105.7772831	0	87.92284675180576	1129.7985484049339
1897	2.0149030205422647	4.31748811353631	1.3862943611198906	1.6094379124341003	1	0	1	0	1.6094379124341003	10.7583621	106.7647475	1	1061.7068078819898	10.736242053228533
1973	2.1400661634962708	3.8066624897703196	1.0986122886681098	1.6094379124341003	1	1	0	1	1.6094379124341003	10.7739582	106.6570975	1	1059.3910038642678	14.06882602400506
2454	3.0204248861443626	4.007333185232471	1.3862943611198906	1.0986122886681098	0	0	1	0	1.3862943611198906	21.0058026	105.8549049	0	87.53286770861142	1132.862423565688
1356	2.186051276738094	3.828641396489095	1.3862943611198906	1.3862943611198906	1	0	0	0	0.7884573603642703	10.7961706	106.6777497	1	1057.0261614868684	10.76651619870943
1518	1.8562979903656263	3.5553480614894135	1.3862943611198906	1.3862943611198906	0	0	1	0	1.6094379124341003	21.0021807	105.8508154	0	87.34820625902424	1132.4984077661347
1495	2.7013612129514133	4.605170185988092	1.3862943611198906	1.3862943611198906	0	0	0	0	1.6094379124341003	10.7478829	106.6118492	1	1062.0798674714995	19.7469968455533
2184	1.6863989535702288	4.127134385045092	1.3862943611198906	1.3862943611198906	0	0	1	0	1.6094379124341003	20.9826822	105.8209967	0	86.78993273014973	1130.6153727138899
1654	2.3978952727983707	4.382026634673881	1.6094379124341003	1.791759469228055	0	0	0	1	1.3862943611198906	10.8068686	106.6758672	1	1055.828329630921	10.269164726553484
1511	1.6094379124341003	3.9318256327243257	1.3862943611198906	1.0986122886681098	1	0	0	0	0.6931471805599453	10.7997882	106.630604	1	1056.3967176148876	15.026929887892368
413	2.2925347571405443	3.871201010907891	1.3862943611198906	1.0986122886681098	0	0	1	1	1.3862943611198906	21.0129882	105.820014	0	89.83191084647922	1133.9806067105453
776	0.688134638736401	3.6888794541139363	0.6931471805599453	0.6931471805599453	0	1	1	0	0.6931471805599453	16.0408395	108.2217664	0	518.2841203307406	598.0499021434218
114	2.4336133554004498	4.882801922586371	1.0986122886681098	1.0986122886681098	1	0	1	1	1.0986122886681098	20.9639387	105.8184402	0	85.0775847232659	1128.5640020331514
1240	2.174751721484161	4.718498871295094	1.6094379124341003	1.6094379124341003	0	0	1	0	1.3862943611198906	10.7936918	106.6960203	1	1057.3961047305595	9.44886524453388
545	1.5040773967762742	4.700480365792417	0.6931471805599453	0.0	1	0	0	1	0.0	10.8475817	106.6351358	1	1051.1079357362266	13.26389588624555
1151	1.169381359556317	3.2188758248682006	1.0986122886681098	1.3862943611198906	1	0	1	0	1.3862943611198906	10.8053283	106.6822515	1	1056.0319777835896	9.773716676785762
1070	1.7316555451583497	3.970291913552122	1.0986122886681098	1.0986122886681098	0	0	1	0	1.3862943611198906	10.8091879	106.6224185	1	1055.3153280218419	15.47651962528821
2007	1.9387416595767009	5.480638923341991	1.3862943611198906	1.3862943611198906	0	0	1	0	1.0986122886681098	11.0676627	106.6939803	1	1026.9574583462054	24.655231900261217
877	1.6770965609079151	3.7376696182833684	1.6094379124341003	1.3862943611198906	1	0	1	0	1.6094379124341003	20.9836379	105.7836265	0	88.75537783188808	1131.0805175330172
2491	1.2237754316221157	3.6375861597263857	1.3862943611198906	1.1631508098056809	0	0	1	0	1.3862943611198906	21.0717701	105.9003542	0	92.49343838637212	1139.7707253265753
1177	2.5241273629412815	4.442651256490317	2.833213344056216	2.833213344056216	0	1	0	0	2.833213344056216	21.0596275	105.8065308	0	95.0979207290018	1139.2725741821475
1079	1.7047480922384253	4.219507705176107	1.6094379124341003	1.6094379124341003	1	0	1	1	1.0986122886681098	10.8669961	106.6413672	1	1048.9803177923188	12.636055553375002
626	1.3480731482996928	3.828641396489095	1.3862943611198906	1.0986122886681098	1	0	0	0	0.0	20.9344418	105.8462288	0	80.82301856051102	1125.0376389516027
818	2.9444389791664403	4.836281906951478	1.0986122886681098	0.6931471805599453	0	1	1	1	0.6931471805599453	10.8492114	106.6501912	1	1050.9980539329	11.6122303320413
1808	1.2781522025001875	4.605170185988092	2.9444389791664403	2.9444389791664403	1	1	1	0	2.8213788864092133	10.7573605	106.6705652	1	1061.3009167245377	14.306944357932954
1530	2.0149030205422647	4.605170185988092	1.0986122886681098	0.6931471805599453	0	0	1	1	0.6931471805599453	16.0539111	108.2354662	0	517.5526593953515	599.843422736446
1168	1.8562979903656263	3.7376696182833684	1.3862943611198906	0.6931471805599453	1	0	1	1	1.3862943611198906	20.952974	105.6744741	0	92.1854506587392	1128.8190568773966
718	1.9459101490553132	4.653960350157523	1.3862943611198906	1.3862943611198906	0	0	1	1	1.0986122886681098	16.0566169	108.1849261	0	515.0918883655514	598.7007744897969
1682	1.6486586255873816	3.784189633918261	1.3862943611198906	1.3862943611198906	1	0	1	1	1.6094379124341003	21.0566774	105.8957567	0	91.09131857442392	1138.1377148456052
1638	2.066862759472976	4.1588830833596715	1.3862943611198906	1.3862943611198906	0	0	1	1	1.0986122886681098	21.002125	105.8089493	0	89.28562889312765	1132.8824910251565
2015	1.9459101490553132	4.07753744390572	1.3862943611198906	1.3862943611198906	0	1	1	1	1.3862943611198906	10.870786	106.7897483	1	1049.3799415544418	4.065472697301906
33	1.824549292051046	3.7612001156935624	0.6931471805599453	0.6931471805599453	0	0	1	0	0.6931471805599453	10.7482002	106.699691	1	1062.468022234202	13.350233150075127
1772	3.044522437723423	3.912023005428146	1.6094379124341003	1.3862943611198906	0	1	0	1	1.6094379124341003	21.0168288	105.8112865	0	90.623730687657	1134.4883726008684
1848	3.4011973816621555	5.298317366548036	1.3862943611198906	1.3862943611198906	1	1	1	0	1.3862943611198906	10.7409225	106.6974273	1	1063.2643731714434	14.18274151152524
2246	2.9231615807191558	4.6913478822291435	1.6094379124341003	1.6094379124341003	0	0	1	0	0.5877866649021191	20.853099	106.6711332	0	78.86556067196233	1111.8250473698474
2287	1.0818051703517284	3.044522437723423	0.6931471805599453	0.6931471805599453	1	0	1	0	0.6931471805599453	10.8078203	106.7034476	1	1055.8664699031747	7.774435411415842
1667	1.33500106673234	3.4657359027997265	0.6931471805599453	1.3862943611198906	1	0	1	0	0.6931471805599453	21.0235143	105.8372052	0	90.09691443733115	1134.9861319048086
954	1.308332819650179	3.4965075614664802	1.3862943611198906	0.6931471805599453	1	0	1	1	1.6094379124341003	21.0279571	105.771796	0	93.64888335929598	1136.1028028002854
1080	2.33214389523559	3.9512437185814275	1.0986122886681098	1.0986122886681098	1	0	0	0	0.6931471805599453	10.7673966	106.694781	1	1060.3100825321314	11.799146841339155
1903	2.6026896854443837	4.499809670330265	1.3862943611198906	1.3862943611198906	1	0	1	0	1.3862943611198906	21.0378383	105.7439194	0	96.03679831842179	1137.475413818332
701	1.8946168546677629	4.07753744390572	0.0	0.0	1	0	1	0	1.0296194171811581	10.7953648	106.6487196	1	1056.972729012454	13.475933814564344
2116	1.4562867329399256	3.5553480614894135	1.0986122886681098	1.0986122886681098	1	0	0	0	1.6094379124341003	21.0737419	105.8105351	0	96.32941615480432	1140.797548204177
2301	1.2237754316221157	3.4011973816621555	0.6931471805599453	0.6931471805599453	0	0	1	0	0.6931471805599453	10.7974219	106.682117	1	1056.9094695816248	10.303630691327374
1656	1.8870696490323797	3.8918202981106265	2.1972245773362196	2.302585092994046	0	0	1	0	1.791759469228055	10.7780516	106.6885531	1	1059.0941489408694	11.2814160496213
2779	2.2512917986064953	4.0943445622221	1.3862943611198906	1.3862943611198906	0	1	0	1	1.6094379124341003	20.9464582	105.855778	0	81.55455932822714	1126.281028421868
1074	1.410986973710262	4.499809670330265	1.0986122886681098	1.0986122886681098	0	0	1	1	0.6931471805599453	16.0649079	108.1559282	0	513.0117886992176	598.79117020822
2399	2.6390573296152584	3.6888794541139363	1.0986122886681098	0.6931471805599453	0	0	1	1	1.0986122886681098	20.8546393	106.6745767	0	79.22017248607541	1111.9933649243285
1442	1.5686159179138452	3.044522437723423	1.0986122886681098	0.6931471805599453	0	0	1	0	1.3862943611198906	10.7663159	106.6702905	1	1060.3047882500452	13.59097166612019
677	0.9360933591703348	4.0943445622221	1.3862943611198906	1.0986122886681098	0	0	1	0	1.0986122886681098	10.7615937	106.62208	1	1060.6016078855362	17.94586824305271
2219	1.1786549963416462	4.499809670330265	1.3862943611198906	0.6931471805599453	1	0	1	0	1.2237754316221157	16.030744	108.1890067	0	517.9031780319365	596.0384414510814
1652	2.302585092994046	4.382026634673881	0.6931471805599453	0.6931471805599453	0	1	0	1	0.5877866649021191	20.6527483	106.0787142	0	42.38224497738907	1091.9135575712157
632	1.3480731482996928	3.8066624897703196	0.6931471805599453	0.6931471805599453	1	0	0	0	0.1823215567939546	10.8512667	106.6692118	1	1050.863189474871	9.52681577167557
1415	0.7884573603642703	4.219507705176107	0.6931471805599453	0.6931471805599453	1	0	0	0	0.6931471805599453	10.9431521	106.8616962	1	1041.834496912333	15.141241894860372
2528	2.7212954278522306	5.529429087511423	1.6094379124341003	1.6094379124341003	1	0	1	1	1.2809338454620642	10.8314814	106.7277906	1	1053.3727734140016	4.042233881453834
1987	1.4469189829363254	3.6375861597263857	1.0986122886681098	1.3862943611198906	0	0	1	1	1.6094379124341003	21.0334093	105.7977605	0	92.90613542202254	1136.4534169181786
998	1.791759469228055	4.454347296253507	1.0986122886681098	1.0986122886681098	1	0	1	0	0.0	10.8076158	106.6348442	1	1055.5465946397587	14.263584557723316
1440	1.8718021769015913	4.248495242049359	1.3862943611198906	1.3862943611198906	1	0	1	0	0.6931471805599453	11.93659	108.4351306	1	958.9271558221333	218.99649639290928
2776	1.6486586255873816	3.4339872044851463	1.6094379124341003	0.6931471805599453	0	0	0	1	1.791759469228055	20.9972743	105.808704	0	88.82089561650201	1132.3477353309104
2722	1.7578579175523736	4.127134385045092	1.3862943611198906	1.3862943611198906	1	0	1	0	0.0	21.0536597	105.9001069	0	90.61689180997395	1137.7659274168614
1596	0.9162907318741551	4.762173934797756	0.0	0.0	0	0	1	1	0.0	21.0260537	105.8985417	0	87.81348122559577	1134.7202700992168
438	1.8562979903656263	3.912023005428146	1.3862943611198906	1.3862943611198906	1	0	1	0	1.6094379124341003	21.0483649	105.8746166	0	91.04495680428452	1137.4010913940292
1315	0.4637340162321402	3.6375861597263857	0.6931471805599453	0.6931471805599453	0	0	1	0	0.6931471805599453	10.715841	106.7369957	1	1066.266239053132	15.5701487362651
2809	2.0149030205422647	3.7376696182833684	1.3862943611198906	1.3862943611198906	0	0	0	0	0.0	21.081348	105.8147429	0	96.90754421632508	1141.6001782143164
2005	3.2188758248682006	4.564348191467836	0.6931471805599453	0.6931471805599453	0	0	1	1	0.0	20.8610801	106.6813713	0	80.21899452418211	1112.7040661411575
501	1.589235205116581	3.784189633918261	1.3862943611198906	1.0986122886681098	0	0	0	1	1.6094379124341003	21.0250016	105.7954537	0	92.18916393088118	1135.5447587561914
454	3.1354942159291497	4.709530201312334	1.3862943611198906	1.3862943611198906	1	0	0	1	1.3862943611198906	21.0418638	105.7811517	0	94.54147601672976	1137.5503372060225
800	2.3513752571634776	4.0943445622221	1.9459101490553132	1.9459101490553132	1	1	0	0	1.3862943611198906	10.7595051	106.679212	1	1061.106202064273	13.519496153482919
825	1.8082887711792655	4.0943445622221	1.6094379124341003	1.6094379124341003	0	0	1	0	1.6094379124341003	10.8026884	106.6026064	1	1055.9506769446307	17.757859472358117
1031	1.4350845252893227	3.6375861597263857	0.6931471805599453	0.6931471805599453	0	0	0	0	0.6931471805599453	10.7936322	106.6569928	1	1057.205002513901	12.796164147124173
2040	1.7047480922384253	4.430816798843313	1.3862943611198906	1.3862943611198906	0	0	0	1	0.6931471805599453	10.7530693	106.5884674	1	1061.404858049823	21.53476060437329
1720	3.068052935133617	5.4116460518550396	1.6094379124341003	1.6094379124341003	0	0	1	1	1.2809338454620642	10.8482548	106.7819426	1	1051.8320632168338	2.87801438174645
1878	0.8109302162163288	4.30406509320417	1.0986122886681098	0.6931471805599453	0	0	1	0	0.9555114450274363	12.2644824	109.1657439	1	946.626694141705	305.7244886666445
1879	0.9477893989335261	4.110873864173311	1.0986122886681098	1.0986122886681098	0	0	1	0	1.0986122886681098	12.2750016	109.1603543	1	945.3298573126822	305.8187343868348
1927	1.4586150226995167	3.4965075614664802	0.0	0.6931471805599453	1	0	1	0	0.6931471805599453	10.7927597	106.6703291	1	1057.3676329417651	11.643260159735707
591	2.0412203288596382	5.272999558563747	1.6094379124341003	1.791759469228055	0	0	1	1	1.6094379124341003	10.838523	106.6368009	1	1052.122049718091	13.18076648099856
1061	2.70805020110221	5.41610040220442	1.3862943611198906	1.3862943611198906	1	0	1	0	1.0986122886681098	10.785546	106.6336256	1	1057.992841309262	15.448602849115659
2358	1.6582280766035324	4.700480365792417	1.3862943611198906	1.3862943611198906	0	0	1	0	1.0986122886681098	10.8564603	106.6415464	1	1050.1515979239446	12.5426479022217
1708	1.2809338454620642	3.713572066704308	1.0986122886681098	1.6094379124341003	1	0	1	1	1.3862943611198906	21.0090571	105.8607507	0	87.60828201022919	1133.170102980582
2306	2.7555697170701863	4.700480365792417	1.6094379124341003	0.6931471805599453	1	0	1	0	1.3862943611198906	21.0003337	105.8238124	0	88.39864133767493	1132.5435734310036
