ID	Log price (1 billion VND)	Log area (square meters)	(Log) Bedrooms	(Log) WC	Parking	For rent	Infrastructure	Facade	(Log) Number of floors	Latitude	Longitude	Cluster	Distance to center 0	Distance to center 1
1	2.174751721484161	4.31748811353631	1.3862943611198906	1.6094379124341003	0	0	0	1	0.7884573603642703	10.8489499	106.6663471	0	20.33790243475655	1116.9195097914464
2	1.5040773967762742	3.4339872044851463	0.6931471805599453	0.6931471805599453	0	1	1	1	0.47000362924573563	10.7581141	106.6731692	0	29.23737178696794	1127.047352816306
3	1.4701758451005926	3.5553480614894135	1.6094379124341003	1.6094379124341003	0	0	1	1	1.6094379124341003	21.0320524	105.8107846	1	1119.389211499924	21.81353896210002
4	2.028148247292285	5.5134287461649825	1.0986122886681098	0.6931471805599453	1	0	1	1	1.0296194171811581	10.7636625	106.4953031	0	39.62946695286515	1125.2468056573357
5	2.3702437414678603	4.941642422609304	2.70805020110221	2.70805020110221	1	0	1	0	1.824549292051046	10.8497536	106.7523353	0	17.45821107920143	1117.5173171302993
6	1.6094379124341003	5.69035945432406	1.3862943611198906	1.0986122886681098	0	0	0	0	0.0	21.5936183	105.8225246	1	1181.46893076065	81.35146428055643
7	1.5686159179138452	4.1588830833596715	1.0986122886681098	1.0986122886681098	1	0	1	1	0.47000362924573563	10.7750987	106.5978081	0	31.296001458125534	1124.6216004607631
8	1.3609765531356006	4.0943445622221	1.3862943611198906	1.3862943611198906	1	0	1	0	1.3862943611198906	10.8801425	106.6488332	0	18.634183524031332	1113.328282184389
9	1.9021075263969205	4.127134385045092	1.3862943611198906	1.6094379124341003	1	0	1	0	1.3862943611198906	10.8100714	106.6256809	0	26.367435158269345	1120.9346952055878
10	2.6354795082673745	4.219507705176107	1.3862943611198906	1.3862943611198906	0	0	0	0	1.0986122886681098	10.7468867	106.7087256	0	29.42839056502417	1128.567537791371
11	1.547562508716013	4.499809670330265	0.6931471805599453	0.6931471805599453	0	0	1	0	0.0	10.8292885	106.6143944	0	25.38385301522575	1118.722619755513
12	1.5040773967762742	3.7612001156935624	1.3862943611198906	1.3862943611198906	0	0	1	0	1.6094379124341003	21.0007979	105.8282783	1	1115.7609367144519	17.91809060438248
13	2.186051276738094	4.605170185988092	1.0986122886681098	1.0986122886681098	0	0	1	1	0.6931471805599453	10.8414544	106.6624967	0	21.269546176951312	1117.7219971138916
14	1.7047480922384253	3.871201010907891	1.0986122886681098	1.0986122886681098	0	0	0	0	1.0986122886681098	10.8475369	106.6688204	0	20.33860156716591	1117.0949589423426
15	1.5040773967762742	3.8501476017100584	1.3862943611198906	1.3862943611198906	0	0	1	0	1.6094379124341003	20.9969246	105.8246143	1	1115.3670206307036	17.79051122748805
16	1.410986973710262	4.382026634673881	1.0986122886681098	1.0986122886681098	0	0	1	0	1.0986122886681098	16.467397	107.5905326	1	613.7919698054161	519.7995847080471
17	2.3513752571634776	5.3471075307174685	0.6931471805599453	0.6931471805599453	0	0	1	1	0.0	10.8683571	106.6059239	0	22.855650273513607	1114.3281386396307
18	1.9154509415706047	3.9512437185814275	1.3862943611198906	1.0986122886681098	1	0	1	0	1.0986122886681098	10.6845346	106.749976	0	35.82453475266729	1135.8154326139904
19	2.169053700369523	4.127134385045092	0.6931471805599453	0.0	0	0	1	0	0.1823215567939546	10.7451624	106.7158611	0	29.476516129231495	1128.8154265847204
20	1.0818051703517284	4.499809670330265	1.0986122886681098	0.6931471805599453	1	0	1	1	0.6931471805599453	10.9238652	106.8240907	0	11.491954601755046	1109.9363341525857
