ID	Log price (1 billion VND)	Log area (square meters)	Bedrooms	WC	Parking	For rent	Infrastructure	Facade	Number of floors	Log usable area (square meters)	Latitude	Longitude	Cluster	Distance to center 0	Distance to center 1
555	0.9669838461896731	5.236441962829949	3.0	2.0	0	0	0	1	2.0	5.929589143389895	10.5517253	106.6271156	1	1083.9410138578778	36.51635532453002
556	2.5649493574615367	4.6443908991413725	4.0	4.0	1	0	1	1	4.0	6.030685260261263	10.8507175	106.7644224	1	1051.4510117216328	0.976549788836996
557	2.0014800002101243	3.6375861597263857	4.0	3.0	1	1	1	0	3.0	4.736198448394496	10.7648641	106.6660548	1	1060.4450362510402	14.029390796456804
558	1.410986973710262	3.6888794541139363	4.0	4.0	1	0	0	0	4.0	5.075173815233827	20.9836984	105.8636257	0	84.92260182025176	1130.3350798968008
559	1.0986122886681098	3.7612001156935624	3.0	3.0	0	0	1	0	4.0	5.147494476813453	20.8329272	106.6771363	0	77.49565739765944	1109.577046146441
560	1.5040773967762742	4.442651256490317	3.0	3.4	1	1	1	0	3.2	5.605802066295998	16.0695486	108.2101017	0	514.8606311474956	600.7950605045917
561	1.7047480922384253	4.430816798843313	3.0	2.2	0	0	1	0	2.0	5.123963979403259	16.0583916	108.2401598	0	517.3034551355603	600.4585229449659
562	2.5494451709255714	3.713572066704308	3.0	2.0	1	0	1	0	2.0	4.406719247264253	10.7614556	106.6621991	1	1060.8047003826407	14.595079070213894
563	1.3812818192963463	3.58351893845611	4.0	3.0	0	0	1	0	4.0	4.969813299576001	21.0290704	105.7989775	0	92.41983846923983	1135.9613321606278
564	2.631888840136646	4.787491742782046	7.0	7.0	0	0	1	1	4.0	6.173786103901937	10.8202531	106.7130862	1	1054.5379513069881	6.075921879862073
565	2.3702437414678603	4.276666119016055	4.0	5.0	1	0	1	0	5.0	5.886104031450156	10.7745965	106.6679542	1	1059.373358883468	13.128333866392651
566	1.547562508716013	4.0943445622221	3.0	3.0	1	0	1	1	3.0	5.19295685089021	10.8398715	106.7953202	1	1052.8470756204817	4.555249264084586
567	3.091042453358316	4.23410650459726	3.0	2.0	0	0	1	1	3.0	5.332718793265369	21.0508025	105.8402705	0	92.71368575874492	1137.9803008706674
568	3.1755507001298273	4.912654885736052	1.0	1.0	0	0	1	1	1.0	4.912654885736052	21.0144598	105.9437136	0	84.9784184339939	1133.056151962248
569	1.547562508716013	3.4657359027997265	3.0	3.0	0	0	1	1	5.0	5.075173815233827	21.0329533	105.7982426	0	92.83807489464421	1136.3982973404643
570	1.7900914121273581	4.6913478822291435	4.0	2.0	0	0	1	1	2.4	5.566816619583044	10.8775698	106.675313	1	1047.9724019458124	9.215220038444519
571	1.0986122886681098	4.418840607796598	1.0	1.0	0	0	1	0	1.0	4.418840607796598	10.8443359	106.8295889	1	1052.576523712696	8.07502822814304
572	1.1631508098056809	3.2188758248682006	2.0	2.0	1	0	1	0	5.0	4.8283137373023015	20.9950527	105.8068152	0	88.69528263341343	1132.119786028137
573	1.6486586255873816	3.6888794541139363	4.0	3.0	0	0	1	1	3.0	4.787491742782046	10.764909	106.6556152	1	1060.3890739551146	14.850026894998514
574	1.410986973710262	4.430816798843313	5.0	4.0	1	0	1	0	2.2	5.2192741592075835	10.9509494	106.7794935	1	1040.4163713602622	11.010478672943742
575	1.9315214116032138	4.143134726391533	3.0	4.0	0	0	1	0	3.0	5.241747015059643	10.7780356	106.6241205	1	1058.7840250270756	16.765901784143114
576	0.9162907318741551	3.044522437723423	2.0	2.0	0	0	1	0	3.0	4.143134726391533	10.8372182	106.6554915	1	1052.3559569915972	11.185918573571033
577	1.9878743481543455	5.429345628954441	4.0	4.0	0	0	1	0	2.0	6.1224928095143865	16.4956182	107.6024987	0	446.96672971567557	633.8776109608726
578	0.3364722366212129	4.499809670330265	2.0	2.0	0	0	1	0	1.0	4.499809670330265	9.8775602	105.7409852	1	1159.0616709944554	155.3616201153592
579	0.5306282510621704	3.7376696182833684	2.0	2.0	0	0	1	0	1.2	3.919991175077323	10.8456188	106.6647941	1	1051.468502485173	10.051635401656958
580	2.740840023925201	4.430816798843313	20.0	20.0	1	0	1	0	15.2	7.152112226695544	10.7637786	106.6680534	1	1060.575506653929	13.963771573649884
581	1.9242486522741338	4.31748811353631	4.0	4.0	1	0	1	0	3.0	5.41610040220442	16.0427669	108.2139641	0	517.7505342316598	598.0336037259493
582	2.803360380906535	4.941642422609304	5.0	5.0	1	0	0	0	4.2	6.376726947898627	10.92871	108.1169513	1	1060.9144199208336	148.7915744263311
583	2.301584592660462	4.343805421853684	4.0	3.0	0	0	1	1	3.6	5.624739267315748	10.8375481	106.6363499	1	1052.2282555321801	13.2446414943127
584	1.7047480922384253	3.828641396489095	3.0	2.0	1	0	1	1	2.0	4.5217885770490405	10.8030442	106.6935914	1	1056.344581932406	8.935932062259205
585	1.5789787049493917	4.394449154672439	3.0	4.0	1	0	1	0	3.4	5.618224586294555	16.4568324	107.6108801	0	451.3358992269872	629.743368344695
586	1.220829921392359	4.605170185988092	3.0	3.0	0	0	1	0	2.0	5.298317366548036	10.7771735	106.6841937	1	1059.1691662878184	11.671461567102856
587	1.9600947840472698	3.8066624897703196	5.0	4.0	0	0	1	1	5.0	5.41610040220442	21.0595486	105.8088377	0	94.98476208802637	1139.241952882129
588	0.9555114450274363	4.204692619390966	3.0	2.0	1	0	0	0	1.2	4.387014176184921	10.9561302	106.8139787	1	1040.0643396426328	12.926334508038387
589	1.6094379124341003	4.0943445622221	2.0	2.0	1	0	1	1	2.0	4.787491742782046	10.7868375	106.6500622	1	1057.926424495289	13.8405298223191
590	1.7047480922384253	4.0943445622221	6.0	7.0	1	1	1	1	3.0	5.19295685089021	10.8652153	106.6838957	1	1049.388753546641	8.004086370071422
591	2.0412203288596382	5.272999558563747	5.0	6.0	0	0	1	1	5.0	6.882437470997847	10.838523	106.6368009	1	1052.122049718091	13.18076648099856
592	1.4469189829363254	3.4657359027997265	3.0	4.0	0	0	1	0	5.0	5.075173815233827	21.0303513	105.8010154	0	92.44876002746302	1136.083604012429
593	1.5040773967762742	3.970291913552122	3.0	4.0	0	0	0	0	3.0	5.0689042022202315	10.811332	106.8465775	1	1056.3552792763264	10.960818494858616
594	0.4885800148186709	3.4011973816621555	2.0	2.0	0	0	1	0	2.0	4.0943445622221	10.8542641	106.657017	1	1050.4698585688172	10.851498070486569
595	0.5247285289349821	3.4965075614664802	2.0	2.0	1	0	0	0	2.2	4.284964921830751	10.8195857	106.6858909	1	1054.4671646476022	8.625459001214553
596	1.791759469228055	4.248495242049359	3.0	3.0	0	0	1	1	2.0	4.941642422609304	10.7798637	106.6292902	1	1058.6042983839375	16.176578312548656
597	1.791759469228055	4.07753744390572	4.0	5.0	0	0	0	0	4.0	5.4638318050256105	10.783634	106.604181	1	1058.0745413524849	18.3995991352657
598	1.0116009116784799	4.248495242049359	3.0	3.0	1	0	0	1	1.8	4.836281906951478	16.4651608	107.5605035	0	448.74249530154253	629.8860692073276
599	2.169053700369523	4.382026634673881	12.0	12.0	0	1	0	0	6.0	6.173786103901937	21.0236802	105.817838	0	90.99551350737009	1135.1850906312488
600	1.8718021769015913	4.442651256490317	3.0	2.0	0	1	1	1	2.0	5.135798437050262	10.8825023	106.6379724	1	1047.241728475536	13.298530336589458
601	1.7404661748405046	3.9318256327243257	2.0	2.0	1	0	1	0	2.0	4.624972813284271	10.7808805	106.6500274	1	1058.5880140084269	14.21502284450806
602	1.791759469228055	3.828641396489095	3.0	3.0	0	0	1	0	2.0	4.5217885770490405	10.8421309	106.6598474	1	1051.831516253457	10.632842511088805
603	1.5040773967762742	3.912023005428146	4.0	3.0	1	0	0	0	3.0	5.0106352940962555	10.8230053	106.6352184	1	1053.8386269988841	13.690096229371813
604	2.066862759472976	4.2626798770413155	3.0	3.0	0	0	1	1	3.0	5.3612921657094255	10.7759195	106.6409455	1	1059.0962347409175	15.344113494964663
605	1.7047480922384253	5.676753802268282	4.0	4.0	0	0	1	0	3.4	6.900529233890397	10.0659687	105.5597999	1	1139.1500309946698	157.5080286703223
606	1.8718021769015913	4.007333185232471	3.0	3.0	1	0	1	1	1.2	4.189654742026425	10.7915132	106.672	1	1057.514459356386	11.579859906593907
607	1.6094379124341003	3.4011973816621555	4.0	4.0	0	0	0	0	5.0	5.0106352940962555	21.033104	105.8021221	0	92.66811777751705	1136.3777890482297
608	2.3513752571634776	4.68213122712422	5.0	5.0	1	0	0	0	3.0	5.780743515792329	10.803252	106.7049094	1	1056.3816797321117	8.010027249983873
609	1.3737155789130306	3.58351893845611	2.0	2.0	1	0	0	0	2.0	4.276666119016055	10.8501221	106.6524088	1	1050.9075787674822	11.3655097304063
610	0.7654678421395714	3.871201010907891	4.0	3.0	0	0	1	0	2.6	4.826712455935327	10.7321462	106.703217	1	1064.2697530600462	14.79939799631266
611	0.9745596399981308	4.0943445622221	4.0	3.0	0	0	1	1	3.0	5.19295685089021	10.7463927	106.6209804	1	1062.2855803625039	19.063270877291213
612	0.9360933591703348	4.0943445622221	4.0	3.0	0	0	1	1	2.2	4.882801922586371	10.7449799	106.6201259	1	1062.438752758458	19.234932163190223
613	1.3737155789130306	3.6888794541139363	4.0	3.0	1	0	0	0	4.0	5.075173815233827	10.8200329	106.6745623	1	1054.359491545934	9.72598249349432
614	0.9932517730102834	4.0943445622221	2.0	2.0	0	0	1	0	2.0	4.787491742782046	10.9444518	106.8222625	1	1041.415970229662	12.314271565812422
615	0.5306282510621704	3.58351893845611	2.0	2.0	0	0	1	0	1.2	3.765840495250065	10.742761	106.6852223	1	1062.9967174857547	14.661908767998467
616	2.791165107812717	4.867534450455582	7.0	8.0	1	0	1	1	4.0	6.253828811575473	10.8479658	106.7467678	1	1051.6514301687707	1.2811438183966322
617	0.3364722366212129	4.499809670330265	2.0	2.0	0	0	1	0	1.0	4.499809670330265	9.836639	105.7978072	1	1163.3614741792137	154.29224308317075
618	2.2407096892759584	4.736198448394496	5.0	5.0	1	0	1	0	3.0	5.834810737062605	10.8061552	106.7072486	1	1056.071863609449	7.600880025690585
619	2.1041341542702074	3.58351893845611	3.0	5.0	1	0	0	1	5.0	5.19295685089021	10.7925422	106.676382	1	1057.4222485523874	11.131445906813353
620	2.1400661634962708	5.1647859739235145	2.0	2.0	0	0	1	0	3.4	6.38856140554563	10.7477312	106.6481639	1	1062.2616947773124	16.75831928794525
621	2.1972245773362196	3.9512437185814275	3.0	3.0	1	0	0	0	5.0	5.560681631015528	10.7570347	106.6545424	1	1061.2586352905944	15.535254423078783
622	1.2947271675944	3.912023005428146	3.0	3.0	1	0	1	0	3.0	5.0106352940962555	21.0172845	105.8492584	0	88.93769289724095	1134.1855803234905
623	0.30010459245033816	4.330733340286331	4.0	5.0	1	0	1	1	3.0	5.429345628954441	10.7897607	106.6393406	1	1057.5510754114162	14.674311877170961
624	1.547562508716013	4.04305126783455	3.0	3.0	1	0	1	1	3.2	5.206202077640231	21.0643188	105.8105694	0	95.38336357393233	1139.7537753928236
625	2.6878474937846906	4.941642422609304	3.0	4.0	0	0	0	0	3.0	6.040254711277414	10.8122251	106.7828077	1	1055.8372526266198	5.5220718787527545
626	1.3480731482996928	3.828641396489095	4.0	3.0	1	0	0	0	1.0	3.828641396489095	20.9344418	105.8462288	0	80.82301856051102	1125.0376389516027
627	2.833213344056216	4.356708826689592	2.0	3.0	1	0	0	0	2.0	5.049856007249537	10.7761965	106.666934	1	1059.1905707908252	13.091411778130006
628	2.128231705849268	3.58351893845611	2.0	2.0	1	0	0	0	2.0	4.276666119016055	10.778312	106.6660256	1	1058.951082861876	13.011088514149849
629	2.0149030205422647	3.713572066704308	3.4	4.2	1	0	1	1	4.2	5.14865659199363	21.0479938	105.8144905	0	93.57283199950965	1137.9090228437228
630	1.33500106673234	3.871201010907891	3.0	2.0	0	0	1	0	2.0	4.564348191467836	10.783495	106.612638	1	1058.1265708800584	17.57651235498031
631	1.7884205679625405	5.697093486505405	4.0	4.0	0	0	1	0	4.0	7.083387847625295	10.0662096	105.5541837	1	1139.160161382739	158.00363351401768
632	1.3480731482996928	3.8066624897703196	2.0	2.0	1	0	0	0	1.2	3.9889840465642745	10.8512667	106.6692118	1	1050.863189474871	9.52681577167557
